,meanV,meanH,meanM,stdV,stdH,stdM,dofall
0,1.7154651495806252,0.04175640123569611,1.7161003900103904,0.34819271574598437,0.02737041236515576,0.3485721732542324,no
1,1.8132083950905211,0.04898454868473353,1.8139761865572417,0.24451007441707495,0.0245129833057795,0.24486282145458288,no
2,1.8768887631184197,0.05165880041371829,1.8777025274852686,0.1747380665627355,0.023238587129163973,0.17505351724501605,no
3,1.920105042331653,0.05753085880031317,1.9210378159830495,0.12320105012396478,0.018661165143148965,0.1233826339182589,no
4,1.9600014907698242,0.058947848109831,1.9609573051561817,0.017504299965121508,0.017490881049736017,0.01758276507027134,no
5,1.9600580168470585,0.06124150167519961,1.9610600087760244,0.017449214383607872,0.014116819431218263,0.017479404367787124,no
6,1.9571517686901831,0.0637964931572155,1.958216800306832,0.019017715403107,0.010655151645250169,0.01908129981895899,no
7,1.9551545515397766,0.06156081683738561,1.9561485426087368,0.019630423457142804,0.010590210802628142,0.019711511218267624,no
8,1.956912523805336,0.058239845367981304,1.9578062855847633,0.017474739070130984,0.011250242057982373,0.017694774689538617,no
9,1.9553980946637413,0.05700151366691534,1.9562616532664325,0.018094548459145616,0.012336595173484387,0.018344510900559306,no
10,1.9517591170038344,0.052919629991787585,1.9525073125176156,0.012410899047457501,0.011696024272371312,0.012520084768151135,no
11,1.9516366133407623,0.048627124169559645,1.9522741418458076,0.01221390470556242,0.01167742746727608,0.012144062096523873,no
12,1.9531138968968507,0.04710314862158384,1.9537154596779278,0.013702611762659243,0.011968474152105108,0.01359774595339533,no
13,1.9544679267625624,0.04478223560757523,1.9550006933216544,0.014520441261708232,0.009102148932777577,0.014412092841920772,no
14,1.9538879675233314,0.04474768324889136,1.9544200267915788,0.013852144037605211,0.009072785078417337,0.013730794901566158,no
15,1.9554468824795666,0.04540422849340653,1.9559964681874384,0.013613923557525994,0.00975818747165969,0.013514421351864305,no
16,1.9574146719487906,0.04600836685808539,1.9579828406672064,0.011644690929731442,0.010896026959704415,0.011597578359940523,no
17,1.9587863460064638,0.04727211816827348,1.9593915770744819,0.010191463477306388,0.012284017663545881,0.010139957430936467,no
18,1.9607201086787955,0.05022010326966229,1.9614090636385864,0.008900428396109036,0.014105161777740719,0.008834548292066383,no
19,1.9641707110608515,0.054166791469307064,1.964982304574632,0.007415266143687903,0.01684211003974071,0.007449441011641841,no
20,1.9661814455512825,0.06126902987744674,1.9672502865923018,0.007911448301231703,0.022478245490789733,0.008216314114505551,no
21,1.9640060936047745,0.07086188486385114,1.96545569298703,0.009836078416323883,0.02729843341533044,0.009604337156908829,no
22,1.9615262086159475,0.08164820808297449,1.963486067705291,0.010810650215265236,0.03355702783570117,0.01014389500805544,no
23,1.9589634749804745,0.09282755804077372,1.9615096720078153,0.01201485347728441,0.038619162250411496,0.010897258395250797,no
24,1.95474849793105,0.10384638430055922,1.9579057544276448,0.01600615732393036,0.04116642040863508,0.014399174069264801,no
25,1.9497621932291076,0.11298642242639587,1.9534130298410854,0.020983012155691216,0.039783619366771286,0.01934475230308848,no
26,1.9484154019875024,0.11896533315081981,1.952362655470703,0.021049071454722592,0.03631818797686954,0.019472415974964633,no
27,1.9481322341649865,0.1223702952172941,1.9522215932433071,0.020976319910907572,0.03197174665216068,0.019451379319348594,no
28,1.9470063609387267,0.12168472620121222,1.9510728053115436,0.020341258096880248,0.03324794382444601,0.018947992999247584,no
29,1.947002922140225,0.12135917352007008,1.9510562104262505,0.02033571298047689,0.03369712385717415,0.018921628365622768,no
30,1.949285706964739,0.12056929430838911,1.9532949241364475,0.024849077870401602,0.03415354427177443,0.023480691392169205,no
31,1.9551669281620412,0.12092493870196104,1.9591868461095703,0.030585393683614685,0.03422654393231867,0.02950875886151885,no
32,1.9589381087230169,0.11992882264075404,1.962877007594281,0.031731017310374365,0.03355151009863346,0.030814760631990786,no
33,1.9606163664775185,0.1179265424169053,1.9643991634126845,0.03121070583204822,0.0315769168479162,0.030426989882710382,no
34,1.9607171255212772,0.11399042411326694,1.9642098925881495,0.03108014316012297,0.027728633928870303,0.030665365105701288,no
35,1.9593376233834292,0.11131608870288814,1.962644404126906,0.033738771174544206,0.025192892353083116,0.033629101388904924,no
36,1.9534834676052775,0.11047235239894895,1.9567484570814144,0.04140070401240164,0.02478364410317208,0.04126738203703751,no
37,1.9514297695827707,0.11595896487583213,1.955054287231325,0.042003073022172405,0.02772832942246058,0.04172885603814867,no
38,1.952213858105199,0.1282059454081867,1.9566181965138618,0.04209684687002166,0.029218811538749574,0.041955537371927365,no
39,1.952191375203673,0.1404284829444639,1.9574555792980726,0.042082490289848465,0.031510702738660086,0.04251083071148607,no
40,1.9523998282751822,0.15186832152971944,1.9585554409815873,0.04234861837008994,0.035466723679609714,0.04391691276854379,no
41,1.9530869916569784,0.16086150563498608,1.9600146841153918,0.043358049371045315,0.04008082631890777,0.04601223028473009,no
42,1.9525234960393074,0.16667927736596752,1.9599364877868766,0.042940086902026095,0.0403113823007833,0.04595795996797152,no
43,1.9548556590738642,0.17131399856729299,1.9626380417286633,0.04397514157763303,0.03927555285948968,0.04702003112115183,no
44,1.9610513011869664,0.17806863110167906,1.9693507289112095,0.04364091860654048,0.03555493781939617,0.04642993345472572,no
45,1.9684349488266424,0.1840510149465799,1.9771790649593561,0.037381287918037326,0.029577401824228133,0.039704939491592914,no
46,1.9764202855020911,0.19031710868932578,1.9856234968318216,0.022736006683888487,0.018491356168827196,0.02426809201398709,no
47,1.9801162993835562,0.19350884327116316,1.989581651203035,0.016791485987924702,0.013471104489769748,0.017893726301025908,no
48,1.9784755889814238,0.19280337234692943,1.9878822834269472,0.01952535132013851,0.014054734103262133,0.020648412002459173,no
49,1.9736027098063702,0.1894400020493489,1.982715784142195,0.025347060104654165,0.01589736837711011,0.026645192279274605,no
50,1.9674458196725904,0.1848259686983831,1.9761435113191617,0.025202153656868002,0.014702077871154462,0.026387800254037256,no
51,1.9611030167634897,0.17999523795515548,1.9693591861038164,0.019942290957363377,0.009224319203260941,0.020608220688555483,no
52,1.9583116258044033,0.17757593167145172,1.9663563834264388,0.01912813229413751,0.008170118153093238,0.019708466197947524,no
53,1.9560580349371084,0.17570237816406414,1.9639461504800106,0.017160740929688657,0.00862643129667957,0.017697942781483827,no
54,1.9534406166872813,0.17243786802003624,1.961052863720738,0.013570620616455219,0.008824513878410347,0.013846674440839452,no
55,1.9533718012984953,0.16898160058638206,1.9606969186141512,0.013474488331899499,0.011238291594370176,0.013368441786480268,no
56,1.9534639686309565,0.1645989267672539,1.9604364863862869,0.01354862798164938,0.014445826861134783,0.013169357877750771,no
57,1.9522358925299996,0.15779237886471242,1.958689248931917,0.012593476691469551,0.018963995395548258,0.011843747886287863,no
58,1.9535710871106917,0.14998293839695592,1.9594604316114108,0.012311569043642695,0.02438942264753438,0.011617417800289903,no
59,1.95753800125215,0.14304255677904465,1.9629475034698138,0.00891944150821222,0.028553490691128558,0.008073995189641501,no
60,1.9586828561187244,0.1351497951833233,1.9635710497084253,0.006981736836479532,0.03173340316690229,0.006904822121221008,no
61,1.9594304505515343,0.1267651083660299,1.9637663542216348,0.006238854929744759,0.03243463609067469,0.006718573836583338,no
62,1.9596269729352045,0.11897515312496272,1.9634402514488216,0.005964452279912555,0.030144178092407936,0.007083678765258491,no
63,1.95801904730721,0.11250707539992291,1.961396367039813,0.007712189499306464,0.025676948699247283,0.008668474243268907,no
64,1.956296843862853,0.10705288490261226,1.959315729039875,0.008896232012268147,0.020352616515075212,0.009636167944582611,no
65,1.953755641702196,0.1028163623651471,1.9565078969094423,0.008122677330163648,0.014712846283154378,0.008390625962021978,no
66,1.95088266774534,0.09845815821123179,1.9533842171283198,0.009234755720646345,0.008998781105269095,0.00924514278708008,no
67,1.9496725295882686,0.09546103114857164,1.9520188998454677,0.009302819098911584,0.006789133599384076,0.009271644079646743,no
68,1.9495308191139085,0.09376884458511628,1.9517971553156968,0.009185238785113415,0.007267682557069002,0.009088725034697924,no
69,1.9475348660528837,0.09214482286535418,1.9497291970154702,0.0067638522109192,0.008103549869415446,0.006587587098975072,no
70,1.9469126067079423,0.09134466191457416,1.9490727777112362,0.006620378106792226,0.008842585113910346,0.006469694273725171,no
71,1.9451144590318339,0.09108257340308386,1.9472648849433216,0.006026838341761209,0.009034959118666199,0.005955363511782054,no
72,1.9436280670799566,0.09074169678101776,1.9457642593043922,0.005734658729999781,0.009052390671187065,0.005668114338504786,no
73,1.941756250944915,0.08967197069383656,1.9438420369310427,0.008123189796514156,0.00834255168253706,0.008066516146999665,no
74,1.9402781477919664,0.08931598615002483,1.9423474026357486,0.00907781618228161,0.007780499396606707,0.008935091921303416,no
75,1.9388088606848641,0.08957394737837768,1.940894412128457,0.00947181977541578,0.008369810333213846,0.009187157279653161,no
76,1.9397923810918218,0.09281938697693755,1.9420585218664204,0.009534814807133092,0.014103510200330278,0.009396069550602897,no
77,1.9386584515069611,0.09732229477484787,1.9411809938157056,0.00968393593702429,0.018589217985527488,0.00942654554153725,no
78,1.936428512010734,0.1032963125813285,1.9393054518341248,0.007653799938640849,0.023031152170778856,0.0074526631235660844,no
79,1.9354263343458822,0.11149475604905193,1.9388204531248079,0.00667097993158633,0.028309125315329867,0.006891584667944213,no
80,1.9361249312049444,0.12240585848793697,1.9402722070988692,0.008063674848263421,0.03528836148813006,0.009773431270119811,no
81,1.9374358511722753,0.13459631516534226,1.9424842132724127,0.00950243141554015,0.04112032059289496,0.012109955628748767,no
82,1.9403972859418694,0.14869865451902073,1.9465799210103107,0.013475017536521873,0.047372837770660335,0.017085209206717286,no
83,1.9459636865406356,0.16463756634872725,1.9535000824538677,0.017481681513554316,0.05203304596299811,0.021842054121801936,no
84,1.9508457055277333,0.1799151732525003,1.959725856316411,0.018864561841196947,0.05309263854365311,0.023575750070966312,no
85,1.9545932736834022,0.19443926345052415,1.964789839089407,0.017954621686433213,0.050851016677331114,0.022601765268264993,no
86,1.9566759019338638,0.20745017867321783,1.9681216216422404,0.017895832462365632,0.047742590541951624,0.022437529538758945,no
87,1.959477552588122,0.2188661490148943,1.972013716271552,0.015739406139889122,0.040922221048885134,0.019626922872380815,no
88,1.9627801704526118,0.22928322549318952,1.9763411256070706,0.012888925183012828,0.03208021386190554,0.015926508689601684,no
89,1.9666600306123279,0.23807108876329625,1.9811237673326219,0.009820219634555188,0.02262930245705997,0.011823125261212781,no
90,1.967232908576868,0.2402473255017057,1.9819158368649508,0.00903745498649591,0.018057111464672312,0.010576229258690919,no
91,1.9784196794733127,0.24433304588949106,1.993489568573732,0.030898135547457017,0.013459682212639826,0.030996011780225867,no
92,1.9882648360934088,0.245654765199175,2.0034216540185588,0.041074577941022226,0.012489615667318883,0.040876489132867365,no
93,1.992354556401367,0.2402307302784421,2.0068872022706037,0.04229319280689893,0.02011338174750806,0.04170232608322203,no
94,1.9966916479809929,0.23272305630947882,2.01039827426293,0.04281525590938824,0.027798482565883246,0.04192120240672091,no
95,2.003558440975085,0.224117361455977,2.0163302050294876,0.04310709224229875,0.03366932658972338,0.04190177473535125,no
96,1.9991207328558875,0.20743444365837233,2.0104442242331664,0.04929056241553507,0.05250800263298876,0.050494874250176375,no
97,1.9963860497354122,0.18869295952076412,2.0062571174140906,0.052339668603676316,0.06816648380977615,0.055198336913804096,no
98,1.9957095264212463,0.17151961305462265,2.004168951118591,0.052810165575928956,0.07295229633716271,0.05658978018496785,no
99,1.9921102907734138,0.14903019131800482,1.9989979607352404,0.05545995985789245,0.0800040496961278,0.060086706883195,no
100,1.986913102392246,0.13201817636642396,1.9927061879601375,0.06113404710751472,0.08324838837631933,0.06646154367725013,no
101,1.970673927512621,0.11194108482379046,1.9750527065322643,0.059975266920086825,0.07643231256785286,0.06453577312075563,no
102,1.9487167749391539,0.0943240327399472,1.9517920674087386,0.061356859151157225,0.061752896958251646,0.06430909461143682,no
103,1.9300060711373557,0.08287705044781248,1.932318816796166,0.06497020963308282,0.050573380140675146,0.06697384066599436,no
104,1.9115609305737664,0.073578111896513,1.9132926134859822,0.06245818669703125,0.03847204061807249,0.06353752803215887,no
105,1.8931030507567876,0.06622444849453131,1.8943882661201215,0.04689971219864446,0.022405977802419662,0.04654012976266213,no
106,1.8868139252994403,0.06617946708234876,1.888103902666764,0.04692784446618425,0.022356529281029314,0.04645184592284295,no
107,1.8825061446381297,0.0676842536629734,1.8838510921740699,0.04410007664538829,0.022324935254335244,0.04364634200787737,no
108,1.8760707121695859,0.06627052274735537,1.8773689452273579,0.03541460008664844,0.022148576312694228,0.034788579549979146,no
109,1.8703818055943349,0.06759943313151631,1.8717037810947672,0.02773218228846374,0.01974892440213947,0.027201357158558034,no
110,1.868115639387008,0.06555915737873629,1.869404309678402,0.025294855121675033,0.023456116743130497,0.02477878554581989,no
111,1.8682670941395656,0.06422172382178622,1.8695281047972567,0.025520395702778014,0.025024798287936682,0.024962377069614763,no
112,1.8741222353611025,0.06425651190003463,1.8753807523226285,0.02665631436510817,0.02502911727412628,0.02610662837518275,no
113,1.8842575196305262,0.06975228845997539,1.885813393523878,0.02920308715959735,0.03361097162050703,0.029512573161822767,no
114,1.9045188174358585,0.08417193660286239,1.9071548612752565,0.05293163091653269,0.06051148771008143,0.056314927167005716,no
115,1.930043307375034,0.10738336637080155,1.9349395853753832,0.07944053881242755,0.0974881001624634,0.08718060854535468,no
116,1.960302346331553,0.13882045935368115,1.96870625180951,0.10317132024073813,0.13431729842925758,0.11580162747896472,no
117,1.9947163886007186,0.17877337072170282,2.0079391554461,0.13081266820760254,0.16808164366570869,0.1485514906943093,no
118,2.0340968671690507,0.22490887220866834,2.0531322017624967,0.1546902484636437,0.19392225745307456,0.1768981229907846,no
119,2.072347666093885,0.27441901424676995,2.0975640462119878,0.16040577467089273,0.20426215830282954,0.185182955358568,no
120,2.11120385325641,0.3265954690404352,2.1428024448720353,0.1566164429757417,0.19892070002312684,0.1823681631880876,no
121,2.1478650353258693,0.3775236314704511,2.185815221745959,0.1449379212531115,0.1795420107902209,0.16989611161557816,no
122,2.1849526138390365,0.4248847586998628,2.2291217836782287,0.12144059042942236,0.14834580909215359,0.14391325666607635,no
123,2.218511600833839,0.4652005639303776,2.268508976584367,0.08635808322241213,0.11113456309159007,0.10488120029545155,no
124,2.239097284008916,0.4938095308937056,2.293636071387774,0.05901344277669123,0.07389382039310638,0.07216237011842981,no
125,2.250673545198425,0.5085713044285323,2.307690334216752,0.037663242779099264,0.045880658252512876,0.04610012411701682,no
126,2.258095524893906,0.5124427645409113,2.3157088719399286,0.022112303055250363,0.03663722884139867,0.028548658854261718,no
127,2.2551173016728674,0.5046133902725882,2.311282624866519,0.027131630372305638,0.051300445165980715,0.036399341777227805,no
128,2.2406350483271664,0.48523633654382275,2.2934092738026997,0.04166947066745242,0.07457860647601842,0.055197694466448635,no
129,2.2255473509584838,0.46031793825911727,2.274016843331338,0.05633450824858663,0.09505665997634305,0.07294916624107622,no
130,2.2037783494802268,0.43111952380320756,2.247379424742048,0.07522181775974639,0.11049136478860237,0.09350446152237027,no
131,2.1722125846274336,0.39685305981986435,2.210447208215572,0.10490117372428491,0.1245586132925258,0.12378385080832138,no
132,2.133086305909209,0.35809456595348477,2.1656053622413856,0.13151982168110518,0.13467413123536734,0.15030874987945103,no
133,2.089418762765362,0.31629888433310155,2.116032498313851,0.15135402819756186,0.13717774364748894,0.16890304315856025,no
134,2.041840369023911,0.2740169370008658,2.0628767339412155,0.170624552412422,0.13455053879290382,0.1862849720810664,no
135,1.9923356294879642,0.23521209532832485,2.0086077839326157,0.18369012113103567,0.1265997848629921,0.1972403219901168,no
136,1.9411961388502763,0.19890114075500903,1.9533321172657256,0.17972786124093032,0.11220736743092444,0.19061622470840223,no
137,1.8912555954040147,0.16560724617595474,1.8999896883364815,0.1674397885158373,0.09563874371057003,0.17568038598262023,no
138,1.8460059812216407,0.1405675160130188,1.8524030107867304,0.1518484429945843,0.0791819019932632,0.1580975290102477,no
139,1.8056445845970504,0.12227930385996018,1.8104309401244474,0.12345413904319207,0.061042507637083535,0.12786627582580395,no
140,1.7746376864921227,0.11051734089432046,1.778406389296984,0.0878132674372754,0.04182779491498074,0.09029812593748202,no
141,1.7544012822793722,0.1076071753746046,1.7579811827619642,0.06117529906454395,0.0355040318337175,0.06243203107135047,no
142,1.7426865416441601,0.11681165450691619,1.7473383091930708,0.04152511719549058,0.05514586904286121,0.04344907990530322,no
143,1.7386391523003575,0.1334572086224589,1.7451790178320548,0.032511391491188084,0.07721842322709757,0.03865563175699828,no
144,1.744656929894877,0.15965476051258054,1.7543421270882527,0.04272994418307421,0.10185391499714118,0.053553794607002415,no
145,1.7572845557826464,0.18753652981717886,1.7702924053969415,0.05420801940006443,0.11619830394774458,0.0673321706899434,no
146,1.7700559739884725,0.21175438614839964,1.7856367334904841,0.0601461079823033,0.11609182383522425,0.07321889855403686,no
147,1.7771529266972497,0.22954418006863225,1.7942371918719147,0.055629495928985646,0.1036093923697459,0.06768018813711674,no
148,1.8006231447585943,0.26889491389691367,1.8232440662977765,0.06446817919293435,0.11448590089173938,0.08073351044711465,no
149,1.8155267411812974,0.29354138511495875,1.8410867083230742,0.05843620158290951,0.10035882752987448,0.07334576169260883,no
150,1.8250053348779693,0.31629584922311055,1.8535621554396549,0.05305407220812985,0.08451282749480071,0.06630158219029027,no
151,1.8336515491642515,0.3412716196516047,1.8661190835917698,0.046386851618009456,0.07258000001188844,0.05794177873789235,no
152,1.8488446623306074,0.35660701927971594,1.8837142077318638,0.04718374290500227,0.06594206053002866,0.05708794447924708,no
153,1.8315338410706332,0.34198756012242415,1.864730720848828,0.08549134914188662,0.09346535950966386,0.09826907942412162,no
154,1.8180259957257765,0.33725898090711376,1.8505838271402655,0.09592975645687642,0.09402272003952664,0.10821866298198332,no
155,1.8032215651295354,0.3312113979242093,1.8349198743056925,0.10108724767665864,0.0940932190062376,0.11325000317055339,no
156,1.7755886215688441,0.32633316063023676,1.8068598355020282,0.1220355431166363,0.09596906071916515,0.1339912127319138,no
157,1.7486365619218323,0.33078527681540604,1.7809579876626018,0.14878241889485366,0.09250072842231274,0.15972443236956027,no
158,1.723045948267289,0.3062738416046519,1.751192000501554,0.13625362306798378,0.0825386968125067,0.14475074712740776,no
159,1.7045449722089185,0.28177687691992903,1.7297677654016936,0.12786208971606522,0.10240045691603508,0.13713885596371805,no
160,1.6964951908799306,0.2606974188103478,1.7188514307988503,0.12078268254893419,0.10596991062394773,0.12843115846882353,no
161,1.716696761290366,0.249727061234761,1.7366626385073372,0.15819094161070274,0.09247851941958736,0.162046772589684,no
162,1.7592594483617816,0.261239792747782,1.780691394997005,0.24962918483300592,0.11699288074235081,0.2598718688700805,no
163,1.8516485583565507,0.31342468738373036,1.8809601885119427,0.3455314745289111,0.16429771182901368,0.36601965909668693,no
164,1.9507705750325848,0.357637083167704,1.9875675592916426,0.42772875899330254,0.21404468842953048,0.4581067741191666,no
165,2.046370902733904,0.4021818545344445,2.090820294234579,0.471471480409148,0.24545894451370281,0.507867566007824,no
166,2.137690579977746,0.43641535590318703,2.187276590651832,0.45830866080528393,0.2490528453359337,0.49538674912227365,no
167,2.203128934313129,0.44927941371854113,2.25396615218068,0.4013340041375535,0.24361138995517675,0.4392412910620497,no
168,2.2162965293510215,0.44682002319975894,2.2667293308381846,0.3836962847628833,0.2462040532405367,0.42244253673541027,no
169,2.1980054342549105,0.4381583707971687,2.248125516722008,0.4154063333352304,0.2606991908928006,0.45413672548841777,no
170,2.150840470222211,0.436105581466555,2.2009715606852196,0.4907694060514294,0.26328860278028365,0.5282938408267221,no
171,2.062986331636143,0.4289869001723755,2.11320611468219,0.5828071417963413,0.26799185093773975,0.6188140080786433,no
172,1.947159424077362,0.40593387599269015,1.9951502625118622,0.6334207743718822,0.269798289849502,0.6684968707655553,no
173,1.8317660574938004,0.3636164817528192,1.8733156483737772,0.6172276457269903,0.2579235461327144,0.6506555555882161,no
174,1.7294608706558332,0.30834008481744235,1.7619275853398038,0.5399726083289761,0.22325645698832658,0.5666589921566817,no
175,1.6678038302508107,0.2540263968075844,1.6909757108395156,0.44927986940409237,0.16193283624521052,0.46184094409784043,no
176,1.6683995830590774,0.21995884549373054,1.685603415164652,0.45049109722105124,0.10290393093173159,0.45075059888646957,no
177,1.7357896199688696,0.22202917495318175,1.7523791277867449,0.567534552061193,0.10734060459451573,0.5692935950999438,no
178,1.8489728318810958,0.2563056229900039,1.869458018562068,0.6833329258375896,0.14782127641445633,0.690760722207188,no
179,1.9852789476830666,0.31671298131945397,2.0124399694936357,0.7380356599534533,0.1621041826978895,0.7495198041296247,no
180,2.1167922062392934,0.37052413170941195,2.1517300535927517,0.7166503567925837,0.1812161680281216,0.7302507051549074,no
181,2.225032252887833,0.40817173347370284,2.2658244436714687,0.63322488247108,0.18976040869832878,0.6469559223349078,no
182,2.291763006697484,0.430139530462172,2.335921772775948,0.5399450664998201,0.18637492819865753,0.5520827492658748,no
183,2.305485233497394,0.44023483943528063,2.351344675961811,0.515723136664813,0.17744091099041287,0.5248885152309614,no
184,2.26897293160648,0.43803642618095073,2.3148418993851854,0.5757492551725322,0.1809136128283224,0.5863411047424664,no
185,2.179208254505114,0.43485496258894296,2.225353482311363,0.6758047321720314,0.1856777574942133,0.6895399213685988,no
186,2.034437742009769,0.4311866643575142,2.081729976291735,0.7516216795316342,0.18954935377393678,0.7688641459496771,no
187,1.863449644293457,0.41433013637554134,1.9105289673069727,0.7437926546127008,0.19662531149326098,0.764993266030927,no
188,1.698607955941481,0.3887053317822586,1.7438754282923348,0.6578190695775544,0.1942192659579893,0.6820407774988371,no
