,meanV,meanH,meanM,stdV,stdH,stdM,dofall
0,-1.5861728128999943,1.2438536992131617,2.01597026612959,0.05697579402678406,0.03344191772726768,0.0568452693269586,yes
1,-1.5720014117270709,1.2346208537843018,1.9991415196517583,0.055049053067995686,0.01892030534484472,0.046664452967295066,yes
2,-1.5530545587142697,1.2340539924137839,1.9839068861208236,0.042095772817515746,0.018288486936409255,0.031217094624672176,yes
3,-1.53979037604,1.2371904269427305,1.9754945720770316,0.035824901401160854,0.020225700043899886,0.024472265724616665,yes
4,-1.5324752400403323,1.234486866485096,1.9680721966184553,0.030421469638235204,0.021901649858912905,0.020940312838982757,yes
5,-1.5248142108202116,1.2316140631920347,1.9602608769807426,0.021893473450024677,0.025185639038446048,0.018593573695151824,yes
6,-1.518412073096511,1.2346253393986744,1.9571298425239632,0.01549831039272563,0.02414425729433778,0.016949612235945273,yes
7,-1.5207323411520512,1.2345797446411217,1.9589192476496478,0.017951968771271396,0.024178863436402916,0.017178217781344495,yes
8,-1.5200483401339073,1.2335352691096735,1.9577346169233611,0.01730398874231188,0.02504183612145824,0.01716765711437505,yes
9,-1.5150060201753093,1.2313703292325917,1.9524577882522753,0.017192087725902923,0.02467964563074428,0.016292516509606787,yes
10,-1.5110447517266223,1.2273738302002732,1.9468565174230688,0.019245426280913604,0.02017926162887469,0.013008180235578846,yes
11,-1.50645892886066,1.2257559669353773,1.9422836255808786,0.023227597795666095,0.020578045644248633,0.018171777806649258,yes
12,-1.499521272024836,1.221607224170474,1.9343032970243432,0.03400255599788107,0.019249211846555214,0.028539366480915103,yes
13,-1.4904659353630616,1.2157417841607603,1.9236044453950387,0.04509283573944794,0.013709692117003403,0.03744500311105472,yes
14,-1.4777910630005255,1.2130382570688771,1.9120937882251134,0.05256987207113215,0.01709159940131004,0.04685351671323295,yes
15,-1.4627585587025491,1.2101205216079125,1.8986159137142287,0.06106342604576361,0.02230885961433141,0.05883757832854397,yes
16,-1.4462090599248512,1.2019458090661481,1.8806940156060328,0.06972970012633058,0.024780711275069263,0.06760239855999367,yes
17,-1.423049811978808,1.1964924199558524,1.8594106959831946,0.07094943658341149,0.026804837948128338,0.07018888601526474,yes
18,-1.3986827265916,1.1922516526611746,1.8380620604862563,0.0712166946787541,0.02767681537564811,0.07117487134050077,yes
19,-1.374602372712988,1.1897766011519424,1.8183953162967281,0.07643000491033838,0.02539887465550485,0.0697336282887931,yes
20,-1.3496840645457282,1.1859473961009273,1.7972645226619004,0.07715652867693543,0.02077031114692183,0.06415794881461856,yes
21,-1.3241333096518502,1.1804157681801455,1.774474465731488,0.07545878096131796,0.019827096322060162,0.06172704431872777,yes
22,-1.2996357155579663,1.1731457382173827,1.7513999397262552,0.07761707319663408,0.021564961523413268,0.06465875581980751,yes
23,-1.275022981294951,1.1613746826944422,1.725203498130877,0.07910641597473937,0.03256412944705839,0.07252638821204908,yes
24,-1.2518078624499727,1.1448609603690862,1.6968368718985491,0.07393625803466168,0.054536907372186194,0.08213087997176793,yes
25,-1.2305196846132171,1.124013056486033,1.6671249264645074,0.0677193868192966,0.07983930590065412,0.09511824242890086,yes
26,-1.2056010455398694,1.1047573773908224,1.6356907252748152,0.0684263362638033,0.09271260978438621,0.10764451533217735,yes
27,-1.1751190466058137,1.0850513128563042,1.5999077355750617,0.08080494590197179,0.0995674862671799,0.12172452559150904,yes
28,-1.1360766598795968,1.060418934745586,1.5546861425535805,0.10931748039092451,0.1069288079629445,0.14588871628085429,yes
29,-1.0853638896151518,1.0318849982445606,1.4992303208619362,0.15690871077967972,0.10337117082779165,0.17283651787515444,yes
30,-1.027108637629933,1.003650723868029,1.4395476458464018,0.19777844847673529,0.0921764844189621,0.19096550421025674,yes
31,-0.9684813914384687,0.9992941527241976,1.3996997386501489,0.22175626494523015,0.0847692329152429,0.17673315841943005,yes
32,-0.9163686239589047,1.02038820281925,1.385755804730285,0.22683192643142833,0.13432260064248167,0.16038199049669086,yes
33,-0.8754138271404024,1.071295813807237,1.4031251167856387,0.2145991551423079,0.22658482554989007,0.19124774094916694,yes
34,-0.854771404707751,1.170949264126421,1.4715957195743488,0.1927083867710215,0.3727387127858966,0.32425294464829696,yes
35,-0.868050317391913,1.3256160237779948,1.6031919253248823,0.21842652281118935,0.5518613988914343,0.5349765115328753,yes
36,-0.9372461390675528,1.4881052554905128,1.7719717797922059,0.36053502499511175,0.6624170164025726,0.718723571739574,yes
37,-1.0373298049835231,1.6994404631155635,1.999980305633056,0.4964725446255752,0.8002206380603551,0.9203767589004861,yes
38,-1.17239935044629,1.9732542042398797,2.3008469762634878,0.6221526418946655,0.957559389236461,1.1293804042013893,yes
39,-1.3284834297364188,2.1950430470231805,2.57185253924514,0.6945194663377361,0.9420117371044018,1.1553863132281428,yes
40,-1.457763609896007,2.3694146050604763,2.7889113414185034,0.6748534686176545,0.8331099267356136,1.0518360991015245,yes
41,-1.534596380844548,2.4802693287296678,2.9235020316823412,0.6104849745884631,0.7127134657100103,0.9143577074463599,yes
42,-1.5725764978561263,2.490599562125699,2.951987223300022,0.5598984886641435,0.6949894508504305,0.868396634228329,yes
43,-1.578856659510005,2.454990134422809,2.92391465906639,0.5499156266193977,0.7527173628129836,0.9144394397670894,yes
44,-1.5588127552470057,2.3651847221530855,2.8357398022617595,0.578062959857039,0.8573535215434114,1.0246226468049253,yes
45,-1.538138538817201,2.251239086237882,2.7282310914782966,0.5924178466614397,0.9109742991389118,1.0818977515623904,yes
46,-1.5121473841678872,2.11839581588987,2.6115571808247973,0.5861159212951678,0.9518517492418562,1.094713508267673,yes
47,-1.4979424701484014,1.9553123598935254,2.48023600921975,0.5742702938711823,0.907538512519961,1.0293356417899537,yes
48,-1.494653567765285,1.7707916278681892,2.3370878532491317,0.5695684542293606,0.6820036532475272,0.8288520371530639,yes
49,-1.478706555801987,1.6357826066427272,2.2271021462267173,0.5460899296092824,0.48853101351788397,0.6545252145126351,yes
50,-1.4626289394957623,1.5469662639259423,2.149089562786172,0.5330209024476608,0.3410916650976569,0.5519776699385535,yes
51,-1.466907429941564,1.4888521277430773,2.104889494065521,0.5325961807330437,0.2504621225293075,0.526718619772377,yes
52,-1.4800464959488815,1.4966683707804802,2.1190007582776227,0.5224735994025876,0.25034218321167084,0.5190531040860332,yes
53,-1.5149990346300233,1.5184209290105213,2.157170627911742,0.4831190065858225,0.2343702832573636,0.47951264430169466,yes
54,-1.558908189816729,1.5533731616024034,2.2114719490763535,0.422617992823646,0.18962448462301476,0.40230145363465136,yes
55,-1.5796713947506227,1.5535444424315146,2.2251890947866984,0.4009883817958984,0.18943512308260724,0.3864441253545377,yes
56,-1.5657690778739792,1.5581186672808827,2.217806404355392,0.4055259173618427,0.18203852812388754,0.3923316414463663,yes
57,-1.5179909756926593,1.5450516902197087,2.172975004769187,0.3937436912101967,0.1949873222075921,0.39917928519240364,yes
58,-1.4268675423409194,1.5047082508991299,2.0787554506461134,0.3110994560479685,0.17354669663617128,0.3216016770945203,yes
59,-1.3457189973278718,1.4729662635797545,1.9979632047647709,0.18147882120370565,0.1433816571635718,0.20241827365941575,yes
60,-1.3020661958542803,1.448356888347759,1.9500574937377624,0.09683130090811719,0.10262763816250754,0.09607685108733079,yes
61,-1.292166167891541,1.436936648539913,1.9349437231021445,0.08575295879794181,0.0831274186436301,0.06064917049811631,yes
62,-1.3137787862526247,1.4265067562884688,1.9412240951159088,0.07949921395900829,0.07667128339328745,0.06292841727829428,yes
63,-1.3272212946662898,1.4203628753067874,1.9453515478095103,0.06013632542354018,0.07649324255702421,0.05845465872194955,yes
64,-1.341386411711111,1.4071238093046847,1.94502976693792,0.03818178559476945,0.07905406701083696,0.058791352318553466,yes
65,-1.3489463932498744,1.4041807339348886,1.948220924255338,0.033406412331445826,0.08128266656892864,0.055434745942276896,yes
66,-1.3454518713557935,1.4130089388161362,1.9519441651505063,0.03098465412731361,0.07421010788881773,0.053431632930291094,yes
67,-1.3376844678544362,1.4307035426448516,1.9593053329391157,0.02766476751292793,0.0700506500063649,0.053126310984601514,yes
68,-1.3462059614055615,1.439665157359848,1.971670511697957,0.0293711957176397,0.07296412846417678,0.05763329673148569,yes
69,-1.3504690999797802,1.4545126052826634,1.9856292414749959,0.03057111580386907,0.09157459813497318,0.07482330635392832,yes
70,-1.3556689743508197,1.4610617740952125,1.9939798325365252,0.034380443160013534,0.0989022680118664,0.08466672780875664,yes
71,-1.372905332909262,1.4657787028644187,2.009110766174396,0.05946293083444238,0.1034828467121273,0.10365687992433083,yes
72,-1.398460428404259,1.4808635919490345,2.037886565296499,0.10492802154499364,0.10764089651088922,0.13334875674617194,yes
73,-1.4411266528664073,1.4932452711742241,2.0771457539502647,0.14004741317104036,0.10367832463471019,0.14689078321426088,yes
74,-1.48272037594227,1.5103370794303224,2.1193068713830487,0.16507035488149008,0.08730636905914615,0.14719508359162128,yes
75,-1.5229860270782685,1.5222950290332045,2.157273716224074,0.18087213745147046,0.06654047353538892,0.13526449659729206,yes
76,-1.548966435571516,1.519561039223969,2.1743671961767186,0.1716572330480802,0.07256420919815797,0.11425439329262878,yes
77,-1.5644166645276472,1.5015241438961908,2.1724262866527475,0.15422839153809226,0.09747072667416772,0.11783476848955243,yes
78,-1.5652638068161027,1.461455619753556,2.14579302556145,0.1531817482278841,0.16003009517003816,0.1687946033391493,yes
79,-1.5497857730591194,1.3925343119303686,2.0869021712669795,0.17979809061582727,0.22299567032426232,0.25750093845831357,yes
80,-1.515512919140648,1.3232871379160005,2.013778647092809,0.2354676564957601,0.2604622816406622,0.3391506935484314,yes
81,-1.4602027493813252,1.2710016772651382,1.937805315549148,0.2940723897880336,0.25667104998423057,0.3795767093357332,yes
82,-1.3884466072856616,1.2601909840253314,1.8836095861038384,0.3293775815037758,0.24443231792917158,0.3640715725734236,yes
83,-1.3184099175335757,1.2876202489276054,1.8603186982333053,0.3245574090560086,0.28812766425857284,0.34140968143312933,yes
84,-1.2612011710655224,1.3369396536693687,1.861394261315062,0.28788983032991483,0.3621575532882973,0.3429969524063043,yes
85,-1.2154666811919728,1.3939736642377918,1.8737449880369421,0.22927486925072127,0.42280224232856894,0.3617816731001162,yes
86,-1.1910644684440548,1.4429099117500002,1.8930600234067008,0.19273895339056943,0.4472475665424716,0.3806546263927231,yes
87,-1.1797358136120377,1.479929998775556,1.9121865636513042,0.17733290622417125,0.450763626041642,0.3897053909458038,yes
88,-1.177054860985339,1.526612640928548,1.942509076029887,0.1738318513799825,0.43080245521574706,0.3900003303848526,yes
89,-1.1935351202084328,1.5646482695649395,1.9796951812922874,0.1860014846571633,0.3862650747743715,0.3634324238703099,yes
90,-1.2294816576858345,1.5904908946742837,2.0238640258052873,0.19149820060523173,0.3425829427891009,0.30530860134824767,yes
91,-1.2807889474301866,1.5923413038805556,2.063517395087304,0.17926551604117538,0.33938983089081387,0.23677589116598988,yes
92,-1.3394641192452228,1.5442016967313896,2.070637508124543,0.14317744943729635,0.38959835282799393,0.22666987639775343,yes
93,-1.390060019459861,1.4657359540392005,2.0473811200209786,0.10282717704103977,0.4123154987193891,0.23897708626979022,yes
94,-1.4207903549614114,1.364879244916788,1.9939824691859023,0.07549710486512326,0.3903889481469961,0.23062116084316628,yes
95,-1.4350039753381192,1.2594606879488013,1.927385555803027,0.06446134823809214,0.32955437056715303,0.18899666876974167,yes
96,-1.438972019909169,1.1698523718133826,1.8670783167861156,0.06083279558018324,0.26377252389895767,0.1459167226343196,yes
97,-1.4391129944604646,1.0940390847441677,1.815145909286,0.060618416928731655,0.20069923777433962,0.11912811328728569,yes
98,-1.4351953651661575,1.028078597103262,1.7680968740334013,0.06646779539182197,0.12022357985972004,0.09158657913705562,yes
99,-1.4290464337274176,0.9927203556554021,1.7408165552355137,0.0738306103274054,0.07193866670343733,0.08685014558385146,yes
100,-1.4181794929281308,0.9747849863024914,1.7212228419253832,0.08317164722145585,0.04503389161936068,0.0874438803097595,yes
101,-1.3978237331752705,0.9650145709469686,1.6990668541695506,0.09290514611036824,0.02985923708863394,0.08760252674164638,yes
102,-1.3669638784404814,0.9660298049722259,1.6747585668790308,0.10084551776855737,0.030788641036913325,0.08815109947526849,yes
103,-1.3245161153059275,0.9587567868083751,1.636350933147201,0.11340315274760304,0.02821191926871115,0.09547372088831697,yes
104,-1.2772842118311714,0.9429057092998828,1.588887022362926,0.13431308390345922,0.047155796056167903,0.12561612970818423,yes
105,-1.2261778715163152,0.927721683177406,1.5389922792064064,0.15663940763733503,0.05955096921023983,0.15259408150688353,yes
106,-1.1738975127345026,0.9142358225459656,1.4896499027263594,0.17624308775997657,0.06572054091416454,0.17207366275003932,yes
107,-1.119171633919216,0.9043321113416611,1.4411208954303463,0.1969450003256559,0.07088164828925514,0.19137707288327524,yes
108,-1.0630540493510203,0.9082116664697114,1.4019911100053624,0.209083851078957,0.07212219085097236,0.19258236591378683,yes
109,-0.9962955533865145,0.9189971332789926,1.3635257698257661,0.22205244400178883,0.08606434129449508,0.17950846018582456,yes
110,-0.9290472049329995,0.9299126404248922,1.325985943922568,0.2187863486539704,0.09954592024895946,0.15501496440875018,yes
111,-0.8743457161856647,0.9489968752933067,1.303063593499704,0.1911714458243458,0.12407803155224059,0.12404507995762186,yes
112,-0.848966287660107,1.004747610577611,1.328862523789415,0.15589075968730323,0.2285789462490878,0.1922993865900885,yes
113,-0.8603973033634302,1.1206430030458059,1.4264316679028102,0.17919796119901502,0.41074871132989843,0.39743724669707925,yes
114,-0.9390250685872161,1.30152200362465,1.6148248390522517,0.3478749164799291,0.6160202268537286,0.68192247376416,yes
115,-1.0705718375582254,1.537786984330977,1.8801876602116465,0.5422690219438103,0.8276349635519366,0.9757840286357586,yes
116,-1.225291083128971,1.7863033699659205,2.1700315734297533,0.6846616241568161,0.9541829325109153,1.1664213483625492,yes
117,-1.3679831622112908,2.002769795493885,2.4278333063314763,0.7351792756009522,0.9580887024698649,1.2021603233207396,yes
118,-1.4651436212412954,2.128526236460913,2.586727882181845,0.711333016172683,0.8836437342722236,1.1275575628685366,yes
119,-1.52177133625408,2.1657159021327446,2.650364690992047,0.6606932264062132,0.8404241710574358,1.0594683506272609,yes
120,-1.5823536615950888,2.161310889209171,2.686701962423852,0.5949599176377285,0.8468254547095001,1.0114467219399892,yes
121,-1.651458835402914,2.1667460728445582,2.736284962392573,0.5191398780981041,0.8398606276805577,0.9499908257250899,yes
122,-1.7126439051412767,2.149892002628221,2.7629859045795664,0.4602401420518619,0.8550965051291399,0.9248444789218203,yes
123,-1.7729328811839795,2.0904446621940105,2.756650701094212,0.4266979447199597,0.8796943781320443,0.9276414540150009,yes
124,-1.7588470919897747,1.9750873633759582,2.6599193513530954,0.427966997467399,0.8752712852862983,0.9271654812484404,yes
125,-1.6970225280253917,1.8543421668144346,2.5263826932996998,0.39151753715695564,0.7666975660515083,0.8184408245554919,yes
126,-1.5978209358072324,1.7423892086084334,2.377801180728114,0.30031216547861517,0.5918509045066743,0.606850560972011,yes
127,-1.5306213475078696,1.6567136779093423,2.268957388341452,0.19999941781427244,0.43093120008687363,0.39786319481611654,yes
128,-1.4898404137094865,1.6170011411822887,2.212632864842111,0.1934414402979357,0.39139638738162963,0.34979772713732926,yes
129,-1.5083961452602652,1.649411651487675,2.24943147654549,0.1729746460481163,0.38772576476429504,0.3301550251682614,yes
130,-1.526955162147805,1.6844074011610661,2.2866774561610756,0.14957668751127495,0.33917679008903556,0.2658304474753733,yes
131,-1.5448060487460515,1.6792209141828671,2.2974217519951146,0.14496335551170253,0.347388455311788,0.24851939858072594,yes
132,-1.5421705671895514,1.652594535311367,2.2786696623443428,0.14482084383880836,0.38105645435156893,0.2719941068603902,yes
133,-1.5201668558672474,1.6250106717837394,2.2442834109390253,0.11010497969709729,0.40270532835332407,0.28210349500901105,yes
134,-1.5006855260324934,1.5824411416687154,2.202350366811817,0.09914431491170053,0.43979416030715024,0.314030298344813,yes
135,-1.4738796381111623,1.4891545819746754,2.1178566897082725,0.09455852853906717,0.44607451771104806,0.3192299939199638,yes
136,-1.4697239587255801,1.382261833670233,2.034863042722308,0.09720419060835477,0.3820449665218033,0.27875716042843574,yes
137,-1.4540664531879026,1.2860688246411007,1.9534204704109115,0.0927868437626669,0.2782902897017645,0.18220907748380988,yes
138,-1.4575822803277358,1.230505016825959,1.914315490218786,0.08832420553531012,0.20984653944005752,0.15179652362520635,yes
139,-1.4622851932362653,1.1932597810478764,1.8900432289774627,0.08674878778778018,0.12021240922272439,0.10361371629111094,yes
140,-1.4647252326103584,1.2036178622453118,1.899092423965195,0.08600089289893376,0.14145225696992056,0.11656345778923081,yes
141,-1.4467077477964432,1.2359541797828553,1.907000967062885,0.07477512063971814,0.16677441810252194,0.12453413792695424,yes
142,-1.4322059542586338,1.2811802522969622,1.9267811356692501,0.06908607067643376,0.1908970874895158,0.13842091354046324,yes
143,-1.4088402926026236,1.2770154378014156,1.90601316698366,0.0375330927680985,0.19272690186266841,0.13908573817608044,yes
144,-1.3946215187111362,1.2552369586069236,1.8820041972840453,0.040304564262300106,0.228827810241907,0.17396412876279135,yes
145,-1.4050736562424047,1.2151034834176584,1.8706160544103487,0.045852210097149564,0.2957021253443994,0.18883263240814196,yes
146,-1.4233998983099863,1.1667224946253218,1.8617884154541613,0.07137863680047625,0.34726300205176724,0.1948515052866946,yes
147,-1.448195175619687,1.1530032112870485,1.8738414697033516,0.10187954037835234,0.3496580478650526,0.1965818755419006,yes
148,-1.47688421350654,1.1384119678403233,1.8874777170002788,0.1167133681328233,0.34815326129669866,0.19985019317676395,yes
149,-1.4972648918081932,1.1079842632313222,1.884628893054876,0.1299143924014506,0.3375264475755427,0.19812141681809511,yes
150,-1.513230617656245,1.0683261144567158,1.8713094947206173,0.13347846491199747,0.30957540519553517,0.18760612670186025,yes
151,-1.5266495075370143,1.0331277267263443,1.8580005513414677,0.12868532230033272,0.2742934851735128,0.17783486464290713,yes
152,-1.538055599068544,0.9905667879182486,1.837326462789287,0.1202359653699723,0.20620932232167713,0.15758641745513557,yes
153,-1.5443536093073398,0.9943805816107083,1.8445894604933888,0.11171436722178643,0.21046087476348113,0.1577868660452363,yes
