2.6401,-4.37434,-4.34561,2.20752
2.7,-4.62095,-4.83165,2.90426
2.7,-5.08065,-6.0647,4.52039
2.7,-5.83964,-7.70717,7.33606
2.759,-6.6489,-9.37837,9.97455
2.759,-7.34085,-10.70959,10.93465
2.759,-7.70478,-10.80057,9.16289
2.8192,-6.93382,-8.14053,6.00724
2.82,-6.40469,-5.21473,4.38392
2.82,-6.25385,-3.01918,3.26819
2.8795,-7.97054,-2.59539,2.11175
2.8795,-11.47576,-5.99048,3.36156
2.8795,-11.60266,-7.77182,-0.86912
2.9392,-8.15729,-4.45096,1.9657
2.9395,-6.57468,-3.46691,-1.05348
2.9395,-5.42303,-4.6425,-2.00161
3.0014,-4.73109,-7.88435,-2.73426
3.0015,-3.66563,-8.6146,-2.83961
3.0015,-3.21551,-9.55555,-1.73585
3.0598,-4.65447,-12.56755,2.52117
3.0603,-5.78217,-13.34569,2.78933
3.0603,-4.95615,-10.63058,0.57223
3.1191,-5.67204,-8.68882,-0.22267
3.1202,-6.64411,-7.42465,-1.07742
3.1202,-6.38553,-6.11258,-0.00958
3.1791,-5.91386,-5.33205,0.44534
3.1791,-6.14131,-6.13653,0.67758
3.1799,-5.47571,-6.90269,0.84997
3.2392,-4.50842,-7.60422,0.97686
3.2392,-4.33603,-8.2818,0.61054
3.2392,-4.08463,-8.51165,-0.34717
3.3051,-4.80292,-8.60023,-0.95771
3.3051,-5.37994,-7.98012,-0.8763
3.3051,-6.39271,-7.81012,0.39027
3.3595,-7.90829,-8.30095,2.0088
3.3595,-8.43982,-8.64094,3.02397
3.3595,-7.77182,-8.9067,1.36953
3.4195,-6.22751,-9.39992,-0.31844
3.4203,-4.71193,-10.16848,-0.49561
3.4203,-3.62014,-10.5803,-0.15084
3.4795,-3.03115,-11.03042,1.10615
3.4795,-2.8037,-11.49252,3.92182
3.4795,-3.41902,-12.18686,5.33444
3.5396,-5.15008,-12.76149,3.7231
3.5402,-5.58345,-10.71677,2.48286
3.5402,-7.59464,-7.71675,2.46371
3.6035,-9.1581,-6.50046,0.99602
3.6035,-10.07511,-6.58665,-1.35755
3.6035,-11.27225,-8.3201,-0.99362
3.6603,-12.42868,-10.15412,-1.17798
3.6603,-9.8261,-10.67128,-1.39826
3.6603,-5.1453,-9.0312,1.5467
3.7189,-4.15646,-7.76942,1.95612
3.7198,-4.63532,-6.25385,0.2083
3.7198,-5.52599,-5.42543,-0.02634
3.7793,-6.1461,-4.92263,-0.14845
3.7793,-5.76541,-4.71672,0.38069
3.7793,-5.20994,-4.83883,1.56825
3.8389,-5.10938,-5.29853,1.5874
3.8389,-5.09981,-5.20276,0.88828
3.8392,-5.2674,-4.58982,0.45731
3.9048,-5.15008,-3.81408,0.04549
3.9048,-4.99206,-3.30649,0.56265
3.9048,-5.44219,-3.63451,1.49642
3.9597,-6.1485,-4.84362,3.69915
3.9601,-6.00005,-7.34563,7.43183
3.9601,-5.8947,-11.34168,11.83011
4.0195,-7.88674,-15.2204,16.95386
4.0206,-8.87797,-12.30657,13.21161
4.0206,-7.90829,-6.49567,6.04554
4.079,-7.03438,-2.25062,2.41343
4.079,-4.92981,-0.52913,0.15802
4.079,-3.10777,-2.14527,-1.50121
4.1398,-6.7734,-6.5651,-6.36159
4.1399,-8.3656,-8.38954,-5.3512
4.1399,-11.87321,-11.19802,3.02397
4.1993,-9.53879,-8.92825,7.11339
4.1998,-5.50683,-6.95297,-1.2115
4.1998,-2.52117,-8.65051,-4.67362
4.2603,-2.96172,-9.96018,-4.63771
4.2604,-4.95136,-11.05916,-3.53874
4.2604,-4.89629,-10.38397,-2.02077
4.3202,-6.63454,-9.12937,-1.19474
4.3212,-8.93304,-9.2419,1.28573
4.3212,-8.43742,-6.69679,3.27537
4.3799,-7.02241,-5.20515,2.05429
4.3805,-6.10301,-4.58025,0.60096
4.3805,-5.79415,-5.27219,-0.51956
4.4407,-5.40388,-6.24187,-0.49083
4.4408,-4.24505,-7.03438,0.40224
4.4408,-3.07185,-7.92505,0.77575
4.5,-2.69116,-8.48292,0.30886
4.5,-3.1772,-9.07191,-0.87391
4.5003,-5.09262,-9.72315,-1.04869
4.5606,-6.74467,-9.77104,1.08461
4.5606,-7.07987,-9.49569,3.03594
4.5606,-6.49806,-10.65931,1.32882
4.6206,-5.96414,-11.76068,-0.77814
4.6215,-6.55313,-11.51646,1.07982
4.6216,-6.88593,-9.81892,4.79813
4.6805,-7.2355,-8.99529,5.97372
4.6805,-6.5244,-9.33049,5.01361
4.6805,-5.53556,-10.18764,2.5523
4.7398,-5.37515,-9.42865,0.57223
4.7398,-10.88677,-9.29697,-1.42938
4.8,-13.20203,-11.16929,-0.86912
4.8,-15.10309,-12.84768,-1.21869
4.8,-8.58826,-10.94662,1.38868
4.8601,-5.37515,-9.50048,2.6337
4.8604,-4.36476,-7.9059,1.46051
4.8604,-5.14769,-6.21314,-0.22746
4.9203,-5.61218,-5.00164,-1.01038
4.9217,-5.21712,-4.00562,-1.93218
4.9217,-4.01999,-2.83482,-1.76937
4.9802,-3.09819,-1.94415,-0.57941
4.9804,-2.58103,-1.20911,0.59139
4.9805,-1.84599,-0.47167,1.14446
5.0413,-2.55948,-0.54829,-0.07183
5.0413,-4.28575,-1.33361,0.0407
5.0413,-6.17483,-2.95214,1.78134
5.1,-8.02082,-6.32089,6.26821
5.1001,-11.5835,-12.64417,15.06717
5.1001,-12.95303,-18.64422,20.2843
5.16,-7.62816,-13.89877,9.75667
5.1605,-5.85161,-8.10941,7.4007
5.1605,-4.94178,-4.88193,5.28416
5.2204,-5.67683,-3.07185,2.29372
5.222,-8.65291,-3.10777,2.53554
5.222,-9.33528,-5.83964,5.59063
5.2803,-5.3105,-9.30415,-5.15966
5.2803,-2.13569,-5.12614,-7.61379
5.2803,-1.90345,-3.3879,-5.44937
5.3406,-5.24346,-5.41346,-5.9809
5.3406,-10.5396,-9.4502,-7.26662
5.3406,-13.77666,-13.08711,-4.52757
5.3998,-13.07513,-13.23555,-0.53871
5.4007,-11.65054,-12.53642,3.61057
5.4007,-8.09744,-10.46298,0.58899
5.4599,-5.70556,-6.17005,8.61221
5.4602,-5.88513,-4.20674,5.88513
5.4602,-6.47172,-4.59701,0.45252
5.5202,-4.2642,-5.06629,-3.08861
5.5211,-3.01918,-5.49007,-3.02876
5.5211,-2.82046,-5.45416,-0.668
5.5802,-2.45413,-5.7295,-0.72068
5.5803,-1.62571,-6.00245,-1.06066
5.5803,-3.09101,-7.44141,-0.27774
5.64,-5.78217,-10.02722,0.39266
5.64,-7.20916,-12.61065,0.13647
5.64,-8.01603,-15.29942,5.29135
5.7004,-4.6401,-17.00414,14.5117
5.7004,-3.56268,-15.6394,0.38787
5.7004,-4.91066,-13.64737,1.05827
5.7613,-5.47092,-12.04799,3.27776
5.7613,-7.68562,-9.4526,0.8763
5.7613,-14.39199,-8.97614,4.37195
5.8213,-13.01288,-9.08388,-3.22988
5.8224,-10.10145,-10.76705,-7.07508
5.8224,-13.15654,-12.8812,-3.06228
5.8803,-14.85169,-14.81577,4.10618
5.8803,-7.29296,-9.81653,1.1277
5.8803,-3.45494,-6.82847,1.59938
5.9413,-2.32005,-4.4318,0.43576
5.9413,-2.55469,-2.22428,-1.087
5.9415,-2.66962,-0.74223,-2.07584
6.0004,-3.00003,-0.31126,-2.29132
6.0004,-2.48765,-0.35914,-1.19953
6.0006,-2.19794,-0.83321,-1.34558
6.0629,-1.34319,-1.43896,-2.44934
6.0629,-1.5036,-2.98566,-1.755
6.0629,-3.75901,-5.60739,2.60976
6.1203,-6.90748,-10.42467,11.64096
6.1203,-14.05918,-19.27631,28.90847
6.1204,-16.99456,-12.53642,12.94584
6.1797,-14.14538,-7.09902,11.57153
6.1804,-5.07826,-1.76458,4.10618
6.1804,-1.92739,-4.36716,-2.57145
6.2394,-8.57629,-8.85403,-13.40794
6.2397,-9.72794,-10.01286,-10.76466
6.2397,-9.05754,-10.02004,-12.78064
6.2999,-10.15651,-10.18285,-15.55321
6.3013,-12.0456,-11.13098,-11.33929
6.3013,-14.64338,-11.21718,-4.91305
6.3599,-13.00091,-10.31214,-2.88271
6.3599,-10.76945,-10.36721,1.0056
6.36,-7.8604,-9.59865,22.7911
6.4201,-5.8133,-7.97533,3.98886
6.4201,-4.1397,-7.51563,-3.98647
6.4201,-2.71271,-7.16846,-4.32645
6.4798,-1.41023,-6.56031,-2.77257
6.4798,-1.12531,-5.96653,-0.62012
6.4798,-0.78532,-5.97611,1.14925
6.5402,0.45731,-5.28656,2.14527
6.5403,-2.49962,-6.00245,2.95214
6.5403,-3.62493,-9.08867,-0.35196
6.6008,-5.48768,-11.81335,-1.30967
6.6025,-7.1493,-13.82454,-4.36237
6.6025,-5.67204,-11.27943,-2.73426
6.6605,-4.24744,-7.00565,3.39508
6.6605,-8.35841,-7.56351,15.78785
6.6605,-8.59305,-11.13338,4.51081
6.7207,-6.32567,-11.89715,-4.65686
6.7207,-5.19318,-13.20203,-4.03675
6.7208,-6.45975,-13.36005,8.5332
6.7834,-5.92583,-10.81494,14.24833
6.7834,-4.81489,-9.16289,5.17642
6.7834,-4.0966,-9.23472,-2.77257
6.8401,-4.58025,-9.37598,-0.33041
6.8408,-8.28898,-10.25947,-1.8819
6.8408,-10.03441,-11.6266,-5.2267
6.9001,-14.45184,-12.45502,-3.66803
6.9012,-18.34733,-13.60427,-1.96809
6.9012,-9.95779,-11.53083,7.80534
6.96,-8.22433,-8.87318,4.52757
6.96,-6.28976,-6.44299,-1.17319
6.9601,-3.89788,-4.06787,-1.46769
7.0209,-3.00481,-2.59779,-1.45332
7.021,-3.02157,-1.7167,-1.51079
7.021,-2.19794,-1.20193,-1.53234
7.0806,-1.80528,-1.01757,-2.2171
7.0806,-0.84278,-0.7542,-3.41663
7.0806,-1.24263,-1.28333,-3.64169
7.1398,-4.68081,-3.3472,0.56265
7.1399,-7.74069,-7.34324,6.83565
7.1399,-17.15977,-18.08156,30.58207
7.201,-12.01926,-16.2284,23.35136
7.2022,-3.68239,-10.67847,8.53559
7.2022,0.32083,-9.64653,2.72468
7.2605,-8.63136,-9.75188,-13.22837
7.2622,-13.02246,-9.76146,-15.84052
7.2622,-15.41913,-8.28419,-15.94587
7.32,-12.08391,-4.59222,-9.98173
7.3216,-12.11742,-4.75264,-6.00724
7.3216,-11.77504,-5.24825,-3.26819
7.383,-9.14134,-5.30571,-2.79891
7.3831,-9.17247,-8.33447,0.21788
7.3831,-7.17325,-18.17494,20.7847
7.4408,-8.18124,-16.84851,10.00567
7.4421,-4.37434,-10.92268,2.75342
7.4421,-4.59701,-6.96973,-0.84039
7.5011,-4.07984,-5.29374,-1.67839
7.5022,-2.53554,-4.80052,0.43576
7.5023,-1.75979,-6.28976,0.69434
7.5605,-2.29132,-8.31292,0.79969
7.5605,-3.54592,-8.52362,-0.16042
7.5605,-4.36716,-7.45817,-0.26816
7.6221,-4.79573,-6.3975,-0.81884
7.6221,-5.10459,-6.51243,-1.7143
7.6221,-5.50204,-7.07029,-1.25939
7.6875,-6.73031,-8.29137,0.5866
7.6875,-8.52122,-9.67526,1.35995
7.6875,-10.3289,-10.91071,3.38311
7.7417,-8.00167,-12.12461,5.44458
7.7417,-4.15646,-12.01687,-0.76856
7.7417,-2.54033,-12.39516,-0.84278
7.8001,-3.13171,-12.28024,4.07266
7.8013,-5.36796,-11.89236,7.56591
7.8013,-5.50444,-10.35524,7.05593
7.8597,-5.37275,-8.56193,5.50683
7.8604,-5.9402,-9.65132,2.00401
7.8604,-6.03836,-11.1238,1.48684
7.9227,-7.1924,-11.51407,0.16281
7.9227,-8.32968,-10.54199,-5.28416
7.9227,-10.39834,-10.06793,-6.22751
7.9851,-12.297,-10.1613,-4.00802
7.9852,-7.67604,-8.43742,2.69116
7.9852,-5.92583,-7.91547,7.34324
8.0405,-6.0623,-6.79495,2.53314
8.0406,-5.24346,-5.08305,0.03831
8.0406,-5.99526,-4.14688,-1.82923
8.1022,-5.73189,-3.79014,-1.97288
8.1039,-5.24346,-3.91464,-1.10615
8.1039,-4.57546,-4.49645,-0.02394
8.1599,-4.28815,-5.12375,0.23224
8.1599,-4.11576,-5.23388,-0.19394
8.1607,-4.20195,-4.6425,-0.31844
8.2221,-5.03516,-4.03435,0.26576
8.2221,-6.76143,-4.58982,1.73585
8.2221,-7.99448,-6.38553,7.32409
8.2807,-8.25307,-9.95539,12.90275
8.2847,-7.63295,-11.96659,12.06236
8.2847,-6.69918,-9.19402,8.90191
8.3418,-6.53637,-7.43662,6.54355
8.3419,-6.90269,-7.35761,5.41824
8.3419,-5.25064,-6.28737,4.94897
8.4002,-3.29213,-5.50444,3.52198
8.4013,-3.50522,-7.14452,-0.11253
8.4013,-7.87716,-7.96336,-6.65369
8.4603,-11.95701,-9.54837,-8.17405
8.4603,-15.43589,-10.81015,-5.86837
8.4608,-10.17088,-6.49806,0.66082
8.5211,-7.6952,-4.56109,0.53153
8.5211,-6.74228,-4.65926,-2.29132
8.5211,-6.3568,-5.92583,-2.76778
8.5803,-5.68161,-7.07748,-2.44216
8.5803,-5.60021,-9.64893,1.45572
8.5803,-3.00481,-10.66171,4.02238
8.6415,-3.38072,-9.89793,1.56107
8.6415,-5.03755,-8.99768,1.27375
8.6415,-6.21075,-8.54038,1.43656
8.7033,-6.82368,-8.92825,0.33999
8.7043,-6.07428,-8.70798,0.02394
8.7043,-4.74306,-7.94181,0.87391
8.7605,-3.8069,-7.45098,1.37671
8.7606,-5.63373,-7.69759,1.45572
8.7606,-6.87636,-7.85083,0.98884
8.8214,-7.03199,-7.99688,0.07901
8.8214,-6.63454,-7.93463,-0.85236
8.8214,-6.34722,-7.64971,-1.45811
8.8839,-5.97611,-7.31451,-1.16601
8.884,-5.80372,-7.41267,-0.70392
8.884,-5.73429,-8.03998,-0.74223
8.9403,-5.48768,-8.60023,-0.3783
8.9403,-4.72869,-8.55474,-0.69195
8.9403,-4.58025,-8.82051,-0.95053
9.0016,-4.41265,-9.2419,-0.09338
9.0028,-5.09262,-9.04078,1.30009
9.0028,-6.12216,-8.26025,1.43896
9.0607,-6.00005,-7.76703,0.09098
9.0608,-5.3512,-7.9442,-0.9218
9.0608,-5.47092,-8.08547,-1.65205
9.1214,-6.16765,-7.72872,-1.18517
9.1214,-6.73031,-7.29536,-0.81884
9.1214,-6.24666,-7.111,-0.92419
9.181,-6.01681,-7.41746,-0.68237
9.181,-6.50764,-8.23391,-0.59857
9.181,-6.1892,-8.44461,-0.98644
9.2405,-5.99287,-8.0711,-0.36872
9.2405,-5.98808,-7.50126,-0.42139
9.2405,-6.01921,-7.72633,-0.48604
9.3013,-5.74626,-8.53559,-0.88828
9.3023,-5.00882,-8.89952,-1.3815
9.3023,-5.03277,-8.5332,-1.61853
9.3603,-5.79654,-7.95618,-1.61374
9.3604,-5.92344,-7.67844,-0.86673
9.3604,-6.16526,-8.10462,-0.90025
9.4193,-6.04554,-8.32729,-1.38389
9.4197,-6.01202,-8.7822,-2.18597
9.4197,-6.11737,-8.54277,-1.01996
9.4817,-6.08625,-8.04716,-0.87152
9.4817,-6.21075,-7.70478,-1.12052
9.4817,-5.75584,-7.4845,-1.51558
9.5417,-5.79175,-7.50126,-2.01119
9.5417,-5.9809,-7.50126,-2.01837
9.5417,-5.69119,-7.47971,-1.79571
9.5995,-5.37275,-7.09424,-1.56825
9.6003,-5.435,-7.07508,-1.05109
9.6003,-5.8133,-7.24268,-1.03672
9.6599,-6.09822,-7.15409,-0.89785
9.6606,-5.70795,-6.78537,-1.32164
9.6606,-5.21952,-6.97931,-1.42938
9.7213,-5.68161,-7.98251,-1.41741
9.7213,-6.32328,-8.7391,-0.23943
9.7213,-5.37515,-8.93304,1.91063
9.7806,-4.14449,-9.82131,2.23625
9.7806,-3.62972,-12.59389,1.13728
9.7806,-2.82285,-12.92908,-0.03591
9.8413,-3.24185,-10.47495,1.9226
9.8413,-5.88273,-8.7822,3.79732
9.8413,-6.96016,-7.90829,3.44057
9.9005,-7.40549,-8.05195,2.07823
9.9017,-6.93143,-7.48211,0.46688
9.9018,-8.04716,-7.45338,2.26738
9.961,-8.62418,-9.97215,1.51558
9.961,-9.83329,-11.74631,-2.87792
9.961,-12.07912,-12.68966,-4.31688
10.021,-13.73356,-12.18686,-3.75662
10.021,-10.17806,-9.22275,-0.28731
10.021,-8.2818,-7.35521,3.04552
10.0806,-7.8604,-6.20357,2.5499
10.0806,-7.71196,-5.03277,0.79729
10.0806,-6.7734,-4.40307,-1.10137
10.1408,-5.93301,-4.14449,-1.85317
10.1408,-4.71672,-3.66324,-1.09418
10.1408,-3.72549,-3.30649,-0.44294
10.201,-2.51878,-3.05988,-0.20591
10.202,-1.506,-2.98087,-0.25858
10.202,-1.95133,-2.73187,0.2083
10.2612,-3.30889,-3.06707,0.49801
10.2613,-3.76859,-4.50842,1.81486
10.2613,-4.04154,-7.17564,5.15008
10.321,-5.9785,-11.71998,10.56354
10.321,-9.56752,-15.73517,15.19407
10.321,-10.69762,-13.94905,13.47498
10.3802,-9.92427,-7.92026,7.9897
10.3802,-11.10704,-4.27139,4.74306
10.3802,-11.48294,-4.65686,4.66884
10.4393,-6.75904,-8.92586,0.5004
10.44,-4.64489,-5.38712,-7.95857
10.44,-2.40625,-2.39906,-5.51641
10.5026,-3.15087,-2.57145,-2.95932
10.5036,-6.57947,-5.23388,-2.77496
10.5036,-9.74949,-9.38077,-2.0088
10.5606,-9.17965,-11.73913,-3.00242
10.5606,-7.36239,-11.72476,-3.47888
10.5606,-6.42144,-12.02884,-0.36632
10.6222,-4.767,-9.43105,1.91063
10.6222,-6.24906,-7.2331,3.31128
10.6222,-8.198,-7.42704,1.68557
10.6819,-6.83326,-6.85241,-1.21869
10.6819,-5.42543,-6.03597,-1.7981
10.6819,-4.56349,-5.1429,-0.54589
10.7405,-4.02956,-5.27938,0.52674
10.7405,-4.53955,-6.38793,0.82602
10.7405,-5.02558,-7.82688,0.50759
10.8006,-4.78376,-7.85801,-0.70152
10.802,-5.50923,-7.86998,-1.26178
10.8038,-6.89072,-8.35123,0.03113
10.86,-8.79178,-8.97135,3.261
10.86,-7.39831,-8.95219,4.03435
10.86,-4.81728,-11.1238,0.40224
10.9214,-3.61775,-13.95144,0.15323
10.9214,-1.755,-14.05918,4.17801
10.9214,-2.88031,-12.81176,8.34644
10.98,-5.75584,-10.83888,5.09023
10.98,-7.43662,-9.16528,2.76778
10.9808,-7.52521,-8.54996,0.27055
11.0397,-10.26904,-8.7822,-1.66402
11.0397,-10.36482,-9.90033,-1.01996
11.0397,-12.60107,-11.68167,-4.2235
11.1012,-15.02647,-13.10626,-4.21153
11.1024,-9.57949,-11.16929,1.68796
11.1024,-4.45814,-10.23074,4.767
11.1598,-4.27378,-9.17965,3.27297
11.1598,-5.20755,-6.67045,0.86912
11.1599,-4.65926,-4.81489,-2.6744
11.2217,-4.03196,-3.60817,-3.40466
11.2217,-3.90027,-2.3847,-2.45892
11.2217,-4.00802,-1.4629,-1.1301
11.2809,-4.7694,-1.47727,-0.9218
11.2809,-4.86277,-1.61374,-1.31206
11.2809,-4.24505,-1.4653,-2.61455
11.3405,-4.4318,-1.54431,-2.6361
11.3424,-6.67524,-2.77257,-1.00081
11.3424,-9.82371,-6.06949,4.18998
11.4001,-12.12221,-13.79342,20.42556
11.4013,-15.2228,-22.26915,27.65148
11.4014,-11.7104,-10.93944,7.85562
11.4601,-8.39433,-3.30889,3.82605
11.4601,-6.03118,-1.69275,2.01359
11.4601,-2.58103,-4.69996,-0.11014
11.5202,-4.18519,-9.35922,-6.43342
11.5203,-3.36635,-6.92664,-7.2331
11.5203,-4.518,-6.24427,-3.94816
11.5814,-6.17244,-7.19958,-1.89627
11.5814,-7.3193,-8.73671,-2.28174
11.5814,-9.13655,-10.89395,-0.43576
11.6407,-8.25307,-10.63776,-3.42381
11.6407,-8.85882,-9.8261,0.71828
11.6407,-7.82449,-8.80854,2.19794
11.6999,-7.21156,-8.31053,1.30009
11.701,-7.25944,-7.93463,-0.38308
11.701,-6.02639,-6.522,-1.0463
11.7607,-4.31688,-5.28895,-1.50839
11.7607,-3.08861,-4.3504,-1.45572
11.7607,-2.95214,-4.14928,-1.06066
11.8204,-3.79253,-5.00643,-1.19714
11.8204,-5.06389,-5.99048,-1.49163
11.8215,-6.25385,-6.57707,-0.62491
11.8811,-7.25705,-7.11818,0.82124
11.8821,-8.77981,-8.45179,3.71831
11.8822,-9.84286,-10.05835,5.41346
11.9408,-7.82449,-11.12141,3.07664
11.9408,-3.12932,-12.02165,-1.37431
11.9408,-1.93457,-14.42551,-0.17957
12.0014,-1.01996,-15.27547,3.41902
12.0024,-1.34319,-13.06316,8.28898
12.0024,-5.65049,-10.54678,8.07828
12.0596,-7.26902,-7.62816,6.13653
12.0596,-7.62577,-7.81491,1.45093
12.0596,-9.42387,-10.56833,-3.00003
12.1214,-11.21718,-11.88757,-1.16122
12.1214,-12.12461,-11.72716,-0.62491
12.1214,-14.09749,-11.77504,-4.5587
12.1829,-13.15175,-10.20919,-2.00161
12.1829,-7.32409,-8.54756,2.86116
12.1829,-4.50603,-8.58348,3.71591
12.2411,-4.6401,-7.4845,1.81725
12.2411,-4.8939,-5.74626,0.18675
12.2411,-4.4318,-4.43899,-1.91542
12.3007,-1.80289,-3.69197,-5.00164
12.3019,-2.83003,-3.10777,3.62254
12.302,-4.88432,-3.25382,0.02873
12.3607,-4.348,-2.64328,-0.39027
12.3607,-3.85718,-2.41582,-1.18517
12.3607,-4.03435,-1.80528,-2.07105
12.4207,-4.54194,-1.52036,-1.69994
12.4216,-6.25385,-2.8851,-0.36872
12.4216,-8.57869,-6.89551,7.33606
12.4857,-9.49569,-12.70642,16.83175
12.4857,-9.73991,-19.35771,22.53491
12.4857,-8.27461,-13.03683,9.53879
12.541,-7.9035,-7.33366,2.20752
12.541,-7.90829,-3.3448,0.89306
12.541,-8.05674,-1.55388,3.75662
12.601,-6.8165,-2.27456,5.62176
12.6019,-6.22033,-5.67922,1.15883
12.602,-8.6553,-5.94738,-6.68003
12.6598,-7.27141,-4.63771,-4.89629
