time,X_value,Y_value,Z_value
23.5462,-0.13647,-0.70392,9.78061
23.5849,-0.13169,-0.69434,9.81174
23.6251,-0.12690,-0.69195,9.82850
23.6669,-0.11493,-0.71589,9.79019
23.7059,-0.09098,-0.67519,9.61301
23.7450,0.14605,-0.76377,10.27144
23.7851,0.04789,-0.62491,9.23232
23.8248,0.71828,-0.49083,10.29538
23.8652,-1.10615,-1.62571,6.96734
23.9064,2.83243,-1.52755,12.52685
23.9450,3.70873,-1.47727,10.81494
23.9862,-9.20838,-0.86194,10.98014
24.0249,1.70472,0.93856,12.17010
24.0651,-1.19714,-0.25140,11.72716
24.1054,-1.14446,-1.20432,8.52122
24.1454,-5.03995,-0.12211,10.07990
24.1850,-4.26660,-2.98327,5.65288
24.2247,-2.56906,1.01517,9.20599
24.2662,-3.65127,-0.81884,8.33686
24.3059,-4.33124,-0.44773,8.42785
24.3456,-1.92500,0.82842,9.59146
24.3855,-7.01283,-0.34956,10.63297
24.4262,-1.89866,1.92979,7.78618
