time,X_value,Y_value,Z_value
2.9198,-0.05267,-8.31771,-7.22113
2.9201,0.09338,-10.21398,-8.1549
2.9201,-0.32562,-11.61702,-7.76703
2.9805,-1.55628,-12.31615,-6.7351
2.9805,-2.7582,-13.37202,-4.85559
2.9805,-2.15724,-12.03123,-2.02556
3.0399,-0.19394,-9.7447,-2.3823
3.0408,0.7111,-8.49968,-4.45575
3.0408,1.27375,-7.74548,-5.3943
3.1001,1.73345,-7.58985,-5.36557
3.1001,1.70951,-8.24109,-5.78936
3.1001,1.66163,-8.80614,-6.45257
3.161,1.40305,-9.08388,-8.61699
3.161,0.21548,-8.63615,-10.3289
3.161,-1.84838,-7.71196,-9.77104
3.22,-2.90904,-6.99128,-7.98012
3.22,-3.96731,-6.67284,-6.70397
3.22,-4.51081,-6.72073,-5.03037
3.2791,-4.21153,-6.74228,-2.22907
3.2792,-2.30808,-7.08705,0.57941
3.2792,0.66561,-7.26902,-2.57863
3.3397,2.8037,-7.72393,-3.90506
3.3403,3.34959,-8.43742,-4.66405
3.3403,2.73426,-9.10064,-3.31846
3.3997,-1.17559,-10.14215,-1.99443
3.3997,-1.2139,-9.54597,-2.01119
3.3997,-0.23464,-9.01923,-2.23625
3.4598,-0.33041,-9.60104,-1.37192
3.4598,-0.70871,-10.02483,-0.5435
3.4598,-1.33361,-10.21637,-0.64406
3.5203,-2.04711,-10.2475,-0.7949
3.5204,-2.4685,-9.98891,-0.29689
3.5204,-2.56187,-10.08229,0.46449
3.5817,-2.0926,-10.58509,0.56026
3.5817,-0.8763,-11.0831,1.40783
3.5817,0.85236,-11.02085,0.95292
3.6403,1.00799,-9.99131,1.09897
3.641,-0.14126,-9.05036,2.2602
3.641,-0.88588,-9.2826,2.65046
3.702,-1.51797,-9.95061,2.36315
3.7021,-1.07503,-8.63615,1.98246
3.7021,-0.34478,-6.61299,1.45811
3.7602,0.8787,-6.20835,2.10936
3.7602,2.28653,-7.09184,5.38472
3.7602,3.12213,-8.33926,10.96338
3.8195,1.30249,-10.76227,10.47256
3.8196,0.09577,-9.30894,4.28336
3.8196,0.29928,-6.16765,3.05988
3.8816,2.83243,-4.21392,6.6896
3.8816,3.77577,-6.57468,8.51883
3.8816,3.91225,-9.41429,8.04476
3.9406,4.58025,-11.17408,8.9929
3.9417,5.80612,-11.2914,9.96497
3.9417,5.63852,-10.75269,10.25468
4.0012,6.3568,-9.79019,10.21398
4.0013,6.53158,-8.44221,6.80932
4.0013,5.19797,-7.30493,0.06465
4.0629,3.27776,-7.32648,-3.2634
4.0629,2.59539,-7.17564,-2.31766
4.0629,4.78137,-7.12057,1.91063
4.1202,7.50845,-9.24908,3.64648
4.1202,7.24268,-12.4622,0.8763
4.1202,5.92104,-14.16214,-1.84599
4.181,2.83482,-11.97137,0.71589
4.1811,-0.47407,-6.45736,4.3073
4.1811,0.76377,-2.79891,3.09819
4.2411,3.02876,-1.02475,2.07584
4.2423,6.71115,-0.41182,0.93616
4.2423,10.44143,-1.37192,-1.55388
4.3007,10.91311,-5.69359,-2.86116
4.3014,9.55555,-10.31454,-1.93697
4.3014,8.83966,-13.17569,-1.12291
4.3614,7.85562,-15.41434,-1.22347
4.3614,6.28018,-15.37603,-1.99443
4.3614,5.84921,-11.41351,-2.54511
4.4218,3.5962,-9.08867,-2.09738
4.4218,2.17161,-7.45098,-1.68318
4.4218,-3.41663,-9.04557,3.19396
4.4817,0.31365,-10.18764,-0.3328
4.4817,3.41902,-10.5827,-1.56107
4.4817,3.5531,-11.9618,-0.72547
4.5396,3.83563,-11.70082,-1.37431
4.5406,4.21153,-7.95857,-1.22826
4.5406,3.65127,-7.39831,-1.1301
4.6015,3.47649,-7.79097,0.55787
4.6015,1.73585,-10.42707,5.2674
4.6015,3.8045,-11.38478,2.25062
4.6623,6.29934,-10.42946,-1.68318
4.6624,5.11417,-10.50608,-2.33681
4.6624,1.81725,-9.87638,-0.49083
4.7217,-0.17239,-9.02642,3.21791
4.7217,1.58262,-9.30415,6.09582
4.7217,4.74066,-9.51485,3.03115
4.7832,7.67844,-8.82769,0.32562
4.7832,9.65372,-7.07748,0.45252
4.7832,8.60502,-5.62894,3.31607
4.8409,5.71035,-6.10061,5.84921
4.8422,3.431,-7.83407,5.25783
4.8423,2.28174,-9.1605,2.74144
4.9018,2.70553,-9.34246,0.94334
4.9018,2.83961,-9.26584,0.96729
4.9018,3.23467,-9.04557,3.10298
4.9615,3.80211,-8.76305,4.75503
4.9615,3.7231,-7.95618,4.77897
4.9615,3.2203,-6.83326,3.50522
5.0209,2.64567,-5.82766,3.85957
5.0209,0.93616,-6.11019,4.06308
5.0209,0.33041,-7.15649,3.34241
5.0811,2.22668,-7.42943,3.04312
5.0811,4.35997,-6.42623,2.32245
5.0811,4.55152,-4.75742,3.74465
5.1417,4.17083,-3.431,5.82527
5.1427,3.71831,-4.11097,4.23308
5.1427,3.65606,-5.3943,3.88351
5.2011,4.18519,-5.17403,4.25941
5.2012,4.13012,-3.96971,5.71513
5.2012,3.56268,-2.49005,8.51883
5.2619,6.47412,-2.0926,6.98171
5.2619,6.54834,-0.67997,6.39271
5.2619,5.66007,2.54272,8.25307
5.3241,5.02319,5.08065,11.43985
5.3241,5.03516,6.23469,11.47815
5.3241,6.18202,6.82608,11.7918
5.3815,5.25543,7.35282,15.96024
5.3815,4.25223,8.64573,20.30585
5.3815,-0.69434,11.30577,17.99058
5.4402,-4.31209,9.63456,14.82296
5.4413,-1.40544,7.55394,9.13416
5.4413,-0.35914,7.97294,10.04638
5.5013,-0.06465,3.67521,13.03922
5.5013,1.97767,-1.14686,9.00008
5.5013,3.76619,-0.0407,3.28973
5.5605,3.79732,2.82524,2.37273
5.5615,3.84042,4.61137,3.10777
5.5615,4.28336,6.40708,5.46134
5.6211,3.50282,6.17005,4.58982
5.6211,2.71271,5.88513,3.47888
5.6211,2.45892,6.36398,3.08861
5.6805,2.70553,8.03998,3.5962
5.6805,3.00242,9.9099,4.75982
5.6805,3.62733,10.34566,5.96893
5.7406,3.67042,8.93064,4.75503
5.7415,4.23068,7.07508,2.25541
5.7415,5.59063,5.13093,0.86194
5.7997,8.59545,3.7638,2.80609
5.7997,9.77822,3.19875,2.86834
5.7997,12.13897,3.22509,3.13171
5.8615,13.83173,3.36156,4.06308
5.8615,13.55638,3.67761,5.23149
5.8616,9.76625,4.099,5.94498
5.9211,7.68083,3.93379,4.24744
5.9211,6.97452,3.67282,2.66243
5.9211,6.29934,3.94816,1.24742
5.9809,5.66485,4.31209,1.24981
5.9809,5.83724,4.91066,1.67599
5.9809,6.76383,5.78936,2.02316
6.0411,6.87875,6.40708,2.11175
6.0421,6.33046,6.66087,1.68796
6.0421,6.12695,6.89312,0.99602
6.1005,6.34243,7.18282,1.23066
6.1005,7.05353,7.28338,1.95133
6.1005,7.61619,6.51243,2.60018
6.1616,6.91706,4.98249,2.73666
6.1616,7.16367,4.23787,1.95852
6.1616,7.90829,3.66324,1.62332
6.2207,8.23631,3.56508,1.86514
6.2207,8.57869,4.31448,1.67839
6.2207,7.91787,4.36716,2.344
6.2807,7.20437,4.11576,3.35198
6.2807,7.16846,3.49085,3.86197
6.2807,7.6545,2.7175,5.02558
6.3402,8.77262,2.3416,5.64809
6.3412,9.55795,2.35597,4.99925
6.3412,7.72154,2.16442,3.40226
6.4003,6.82368,2.07584,2.22907
6.4004,7.88435,1.89866,3.67042
6.4004,8.61221,1.15165,5.41106
6.4624,8.09983,0.39266,6.97213
6.4624,8.41348,-0.4621,7.14212
6.4624,9.08627,-1.47248,6.63932
6.52,8.75347,-2.01119,6.00484
6.5201,9.44063,-1.8412,5.26501
6.5201,9.33767,-1.83401,5.24346
6.5805,9.42865,-1.87711,5.69119
6.5806,8.91867,-1.73824,6.82847
6.5806,8.84685,-1.81965,6.53876
6.6408,8.88037,-2.23865,5.86118
6.6415,8.87797,-2.70074,5.87076
6.6415,8.74868,-2.70792,6.29934
6.6996,8.51883,-2.29372,6.49567
6.6996,7.57788,-1.92021,5.22431
6.6996,7.41986,-1.96809,5.13572
6.7604,7.35761,-2.01119,5.66007
6.7604,7.52281,-1.89387,5.65767
6.7604,7.6545,-1.79331,4.99206
6.8196,7.9442,-1.78852,3.67521
6.8196,8.1956,-2.0926,5.3129
6.8196,8.51165,-2.30569,5.16445
6.8802,8.37517,-2.60258,4.38152
6.8803,8.54756,-2.68159,3.90985
6.8803,9.00487,-2.70074,4.95615
6.9422,8.10701,-2.71511,5.0184
6.9432,7.87956,-2.15245,4.8101
6.9432,7.41986,-2.15485,4.99446
7.0005,7.70717,-2.52117,4.91066
7.0005,7.45817,-3.14847,5.34163
7.0005,7.85083,-3.05509,5.60979
7.0615,8.02561,-2.95214,6.16047
7.0615,7.30493,-3.36156,5.00882
7.0615,6.62017,-4.42701,5.11178
7.1206,5.12135,-6.15807,4.21153
7.1206,5.95217,-7.01523,4.80531
7.1206,8.38236,-7.29775,6.78537
7.1808,8.42785,-7.27381,10.92268
7.1808,9.96497,-6.36398,7.10142
7.1808,7.0248,-5.50683,4.02238
7.242,5.89231,-5.23867,0.56984
7.2431,6.00963,-6.13892,5.79893
7.2431,7.81731,-8.21476,9.15571
7.3005,8.53559,-10.21637,8.04237
7.3005,7.24268,-9.39753,4.12534
7.3006,5.71992,-8.27222,4.90587
7.3614,6.4813,-8.03279,5.45176
7.3615,7.95857,-7.74069,5.73668
7.3615,8.15251,-7.46774,6.36159
7.421,6.6896,-7.43662,6.89072
7.421,4.04154,-7.75745,6.73749
7.421,2.64567,-7.13494,5.16206
7.4815,2.73187,-6.29694,2.91862
7.4815,2.75342,-6.34243,1.74303
7.4815,3.15087,-6.57228,1.06066
7.5421,3.8907,-7.25705,1.4629
7.5432,5.48049,-8.38236,0.76138
7.5432,5.23628,-8.64812,0.16042
7.6016,3.89309,-9.04078,0.60336
7.6016,3.85957,-9.00487,1.40544
7.6016,5.63852,-8.16208,1.49642
7.6617,5.79175,-8.81811,2.63849
7.6617,4.2666,-9.40711,3.89549
7.6617,2.63131,-8.60502,2.68877
7.7203,0.85715,-8.17645,2.7582
7.7203,1.34079,-7.99448,2.39427
7.7203,1.79092,-9.16289,0.65843
7.7816,1.4653,-10.02004,-1.43656
7.7816,0.89067,-9.88117,-2.97608
7.7816,1.99204,-7.96336,-4.12534
7.8419,2.53314,-6.05033,-3.48128
7.8431,2.8013,-5.3943,-0.16281
7.8432,3.65366,-6.11977,-0.80926
7.9016,2.49723,-7.25226,0.14366
7.9016,0.24661,-7.13973,1.34079
7.9016,0.26337,-7.05353,-2.86355
7.9608,-0.67519,-9.11022,-1.86993
7.9608,0.05746,-12.63459,0.57702
7.9608,1.29291,-15.32096,3.12932
8.0201,2.22907,-13.36484,0.28731
8.0201,5.87076,-10.00807,-0.08859
8.0202,9.23711,-7.6114,0.02394
8.0807,12.93148,-6.21314,-0.09338
8.0807,12.97218,-3.79493,-1.78852
8.0807,10.76227,-2.80848,-0.419
8.1407,8.83009,-3.15326,-0.95532
8.1419,7.9442,-6.61778,-0.55068
8.1419,4.91305,-9.99849,-0.70392
8.2014,5.25783,-13.23555,1.01757
8.2014,7.38155,-18.25635,5.45176
8.2014,7.37916,-23.33221,4.08224
8.2599,5.97132,-27.70894,-0.04789
8.2602,5.24825,-28.44398,-1.29051
8.2602,9.26345,-23.52375,1.81965
8.3198,10.96099,-16.84612,3.06467
8.3198,7.97054,-13.86285,2.03513
8.3198,2.70074,-12.00968,1.07742
8.3807,-1.0056,-9.71357,0.57941
8.3807,-3.03594,-7.81491,0.31844
8.3807,-4.13491,-5.09262,-0.69673
8.4417,-2.7582,-3.74465,-1.68796
8.4429,-0.61293,-2.67201,-1.93936
8.4429,0.44055,-1.42699,-1.56346
8.501,0.22027,0.94334,0.05746
8.501,0.95532,4.11097,1.40783
8.501,-0.01915,0.78053,-2.0088
8.5615,-0.15323,0.82602,-3.49325
8.5625,0.72307,-0.25619,-6.27061
8.5625,0.68237,-2.24104,-5.12375
8.6197,1.45811,-4.94897,-5.73668
8.6197,2.65046,-10.29299,-8.86361
8.6197,3.44776,-19.21166,-13.95144
8.6816,3.19875,-24.88609,-14.14777
8.6817,4.83404,-30.9029,-1.62332
8.6817,7.06072,-41.48081,26.36097
8.7413,15.45504,-16.12783,-0.71349
8.7428,18.84773,-8.69601,9.73273
8.7428,15.72081,-7.15649,8.31771
8.7998,9.14374,-3.86436,-0.55308
8.7998,9.8285,0.0407,12.20362
8.7998,11.459,0.56265,7.4031
8.8607,8.51165,-0.23224,-2.22668
8.8607,5.45416,-1.62332,-6.32807
8.8607,7.9059,-4.94897,-0.78532
8.9204,14.73437,-12.19644,4.04872
8.9204,15.0145,-19.93234,4.61377
8.9204,7.35042,-29.36099,0.59139
8.9804,4.42223,-35.48555,-0.04789
8.9814,3.28495,-32.50946,-0.61533
8.9814,-1.21629,-17.67214,0.45012
9.0419,-5.69837,-11.37041,0.54589
9.043,-6.53876,-7.83167,1.04151
9.043,-5.56908,-5.31768,2.77975
9.1,-3.32325,-0.668,4.66165
9.1,-1.22108,1.64487,3.55789
9.1,5.62894,3.78774,3.22269
9.161,9.0743,-0.28492,-6.57468
9.161,8.37996,-2.05668,-0.85476
9.161,14.59789,-8.46616,-4.20674
9.2211,17.85411,-15.49575,-2.27217
9.2211,6.55792,-19.72643,5.95217
9.2212,-1.91063,-21.32102,2.16203
9.282,-5.58584,-19.26673,1.29051
9.282,-7.33366,-20.46387,-1.99443
9.282,1.18038,-15.11745,3.34001
9.3409,9.84526,-11.79899,3.29931
9.3424,18.64901,-11.5835,5.94977
9.3424,25.96112,-10.20679,7.9059
9.3995,19.68333,-4.81728,11.86124
9.4001,8.14293,-3.04073,8.05913
9.4001,5.93541,-3.16284,3.54592
9.4607,3.74465,-2.48047,-1.42938
9.4607,3.59141,-1.53473,-3.44536
9.4607,4.00562,-0.59378,-1.7143
9.5196,7.08945,-0.16999,0.28971
9.5196,13.57075,-2.52357,4.67602
9.5196,12.51727,-7.52999,1.98007
9.5811,14.3441,-12.80458,-0.38548
9.5819,13.19245,-27.86218,-10.35045
9.5819,6.58426,-40.3124,-9.97455
9.6404,8.69122,-42.59894,-11.90912
9.643,13.99932,-28.61877,4.2642
9.643,10.3289,-10.96817,13.93947
9.7007,1.98007,-9.23951,5.98329
9.7007,-2.48047,-7.99927,0.33759
9.7007,-5.41106,-7.18761,-3.32086
9.7601,-7.05353,-5.42064,-4.9346
9.7601,-6.24906,-3.89549,-3.41902
9.7601,-8.80614,-1.33122,15.96742
9.8211,-5.04234,-0.72547,7.00565
9.8211,-2.7582,0.64645,3.43818
9.8211,-2.58342,1.54431,11.93067
9.8809,11.71519,-10.79578,34.38657
9.8809,8.97135,-10.22116,-22.21648
9.8809,-1.76937,-10.71199,-17.74876
9.9402,-6.50046,-18.63225,-13.10865
9.941,-13.00091,-23.44953,-12.38558
9.941,-14.30579,-26.41125,-6.77819
10.0012,-19.81981,-26.18618,29.33944
10.0012,-7.94899,-21.22525,7.81252
