time,X_value,Y_value,Z_value
5.9766,-1.29291,1.38629,8.73431
6.0181,-0.89306,1.50839,9.17007
6.0566,0.76138,1.90584,9.20120
6.0976,-0.41900,1.99683,9.04078
6.1376,-0.04549,2.37273,9.47893
6.1771,-0.61533,0.85954,9.52203
6.2200,-1.03672,-0.47885,9.23711
6.2571,-0.54350,0.72307,7.10860
6.2972,4.60419,3.83802,13.64976
6.3372,-2.23386,-0.65364,7.60422
6.3769,-0.08380,0.94813,9.04557
6.4168,-0.00958,2.63370,9.09585
6.4568,-1.38868,1.16841,8.95938
6.4973,-1.85556,2.58821,5.04474
6.5378,0.85476,2.38949,9.70639
6.5779,-1.81486,1.96570,8.93783
6.6167,-0.54111,1.96331,5.72711
6.6568,-0.24661,1.18038,7.38394
6.6994,-0.74701,0.15802,9.62259
6.7369,-0.85954,-0.69195,9.82610
6.7777,-1.92021,-1.11334,11.32971
6.8175,-3.83084,-2.65764,12.76627
6.8563,-4.11576,-3.29213,14.87323
6.8967,-4.23308,-2.96890,14.33452
6.9371,-4.38392,-2.01837,12.80219
6.9775,-2.77496,-1.14925,10.47735
7.0171,-1.73824,-0.25379,8.45658
7.0565,-0.90743,0.63448,6.79495
7.0971,-0.50998,1.16362,5.59542
7.1373,-0.07183,1.33122,5.45895
7.1773,-0.00239,1.39347,5.58584
7.2167,0.69913,1.56346,5.56908
7.2583,-0.12450,1.40305,7.51323
7.2968,-1.47966,0.08380,10.68325
7.3374,-0.93616,-0.87391,12.29939
7.3763,-1.20911,-1.30727,15.22280
7.4173,-2.71032,-2.61215,16.58993
7.4568,-3.17720,-3.29692,15.81179
7.4968,-3.84521,-3.13650,12.87880
7.5371,-4.56828,-2.57385,9.70639
7.5764,-3.23227,-1.91542,8.41588
7.6170,-2.25301,-1.10855,7.47732
7.6574,-1.66402,-0.14366,6.08146
7.6964,-1.00560,0.87152,5.02798
7.7370,-1.05348,1.20671,4.37434
7.7770,-2.33202,1.40544,4.74785
7.8177,-1.68318,1.52276,4.98727
7.8575,-1.90345,0.89067,7.99927
7.8963,-3.34720,0.40463,8.71037
7.9369,-4.50603,-0.45491,13.82694
7.9784,-5.98329,-0.76138,14.95704
8.0177,-8.81811,-0.74941,15.15337
8.0570,-7.68562,-0.68716,11.34647
8.0972,-7.25226,-0.01676,7.84604
8.1365,-5.59781,0.72068,7.08705
