time,X_value,Y_value,Z_value
44.5547,3.18,-9.3,58.98
44.5925,2.16,-9.12,58.5
44.6339,2.28,-9.72,58.92
44.6719,2.34,-8.76,60
44.712,3.06,-9.24,58.74
44.7519,2.76,-9.54,58.8
44.7937,2.82,-9.72,59.4
44.8324,1.8,-9.78,58.74
44.8724,2.4,-9.96,59.4
44.9121,1.62,-9.72,59.04
44.9522,2.4,-9.72,58.38
44.9931,2.04,-9.84,58.92
45.0336,1.5,-9.96,59.16
45.0724,2.34,-9.48,59.4
45.112,2.1,-10.08,59.46
45.1523,1.44,-9.66,59.82
45.1925,1.38,-9.72,59.28
45.2337,1.98,-9.72,59.1
45.272,1.8,-9.36,59.46
45.312,1.62,-9.36,59.04
45.3524,2.16,-9.36,58.68
45.3947,1.2,-10.14,58.98
45.4346,1.26,-9.54,58.74
45.4719,2.52,-9.54,58.14
45.5123,1.5,-9.78,58.8
45.553,1.86,-9.54,58.8
45.5917,3.12,-10.5,59.22
45.634,3.36,-10.26,59.28
45.6716,2.94,-10.32,58.56
45.7133,2.64,-10.56,59.7
45.7516,2.64,-10.56,59.58
45.7936,3.66,-10.44,59.7
45.8321,2.82,-10.8,59.46
45.8719,3.72,-10.56,59.88
45.9119,3.78,-10.92,59.4
45.9533,3.84,-10.86,59.58
45.9921,3.84,-9.54,58.68
46.0321,1.74,-9.42,59.58
46.0726,2.46,-10.2,59.52
46.1117,3.24,-9.54,59.4
46.1523,3.36,-9.18,60.06
46.1934,3.18,-9.54,59.76
46.2334,2.76,-10.62,59.46
46.2717,1.8,-10.74,60.24
46.312,1.98,-12.06,60.06
46.3519,0.48,-13.86,59.46
46.3922,-0.42,-14.22,59.16
46.4318,-1.14,-15.48,59.1
46.4712,-3.54,-17.34,59.1
46.5123,-5.64,-18.18,58.14
46.5523,-8.88,-20.22,57.12
46.5922,-11.52,-21.06,56.76
46.6322,-14.28,-22.2,55.08
46.6718,-14.22,-23.28,53.94
46.7117,-15.6,-24.54,52.92
46.752,-18.18,-26.22,51.9
46.7917,-18.3,-27.36,50.88
46.8332,-18.54,-29.7,48.72
46.8722,-18.84,-31.98,49.44
46.9119,-16.2,-34.02,47.46
46.9523,-18.06,-35.94,45.48
46.9927,-18.12,-35.94,35.04
47.0316,-18.42,-35.4,34.44
47.0747,-15.78,-34.14,36.12
47.1123,-13.74,-33.72,35.16
47.1522,-12.42,-33.42,36.54
47.1939,-12.72,-34.02,36
47.2316,-12.18,-33.24,37.14
47.2715,-11.82,-32.7,39.72
47.3133,-12.12,-30.48,40.56
47.3515,-11.1,-29.64,43.98
47.3936,-9.12,-28.5,45.78
47.4321,-7.2,-27.3,47.7
47.4723,-5.4,-26.34,47.4
47.5119,-4.44,-25.62,49.02
47.5525,-5.1,-26.22,48.72
47.5929,-5.34,-26.22,49.5
47.6326,-5.94,-26.52,49.02
47.672,-5.4,-27.06,48.54
47.7131,-4.14,-27.24,49.32
47.751,-2.76,-26.52,48.42
47.7929,-1.56,-25.62,48.6
47.8322,0.42,-25.5,48.78
47.8729,1.92,-26.04,48.84
47.9113,4.86,-25.92,46.92
47.9522,9,-25.8,46.98
47.991,13.26,-23.7,46.68
48.0314,13.68,-23.82,45.54
48.0763,16.2,-22.44,46.14
48.1126,17.7,-23.16,45.36
48.1526,17.46,-22.86,45.12
48.1922,17.7,-21.96,45.54
48.2321,17.88,-22.74,45.3
48.2736,15.66,-23.28,45.48
48.3127,15.66,-24,45.48
48.3522,14.04,-24.48,45.18
48.3925,14.52,-24.54,44.88
48.432,15.24,-23.22,45.6
48.4721,14.1,-24.24,45.24
48.5112,14.46,-24.12,45.96
48.5513,15.9,-25.14,46.02
48.5947,16.86,-24.54,45.36
48.6332,16.32,-23.4,46.32
48.6721,15.48,-24,45.6
48.7131,15.24,-25.02,46.14
48.7518,16.02,-24.36,46.44
48.7924,13.68,-23.34,45.96
48.8325,14.76,-23.64,45.84
48.872,15.06,-22.8,45.06
48.9126,15.18,-22.98,44.88
48.9519,15,-23.16,45.66
48.9921,14.82,-22.62,45.12
49.032,14.52,-23.52,45.48
49.0722,15.06,-23.4,46.56
49.1122,14.64,-23.34,46.86
49.152,15,-24.06,46.32
49.1916,13.92,-23.82,46.14
49.2341,15.72,-23.88,46.08
49.2717,15.96,-24.72,46.26
49.3138,15.84,-24.96,46.02
49.3523,14.94,-24,46.8
49.3922,15.96,-24.18,46.26
49.4334,14.22,-23.46,46.08
49.472,15.06,-23.22,45.96
49.512,14.04,-23.46,45.6
49.5517,14.46,-22.68,46.44
49.5959,14.52,-23.16,45.3
49.6317,14.22,-22.74,45.54
49.6715,15.3,-23.52,46.38
49.7111,14.88,-23.76,46.68
49.7514,14.88,-24.18,46.2
49.7913,15.96,-23.34,46.98
49.8312,16.74,-24.12,46.44
49.8712,15.72,-24,47.16
49.9114,16.02,-23.46,46.56
49.9508,14.76,-22.74,46.8
49.9917,14.7,-23.94,45.06
50.0317,14.46,-23.28,46.08
50.0723,14.64,-23.82,46.02
50.116,14.64,-23.46,45.18
50.151,14.52,-23.7,46.2
50.1913,14.88,-23.46,46.5
50.2315,14.4,-23.64,47.1
50.2717,15.12,-23.46,45.96
50.3126,14.88,-23.22,46.14
50.3524,15,-24.24,46.02
50.3909,13.86,-23.22,46.68
50.4316,14.94,-22.8,46.26
50.473,15.24,-23.28,45.72
50.5116,14.16,-22.92,46.56
50.5522,14.4,-23.64,45.78
50.5917,14.46,-24.06,46.08
50.6315,14.82,-23.46,45.36
50.6715,14.58,-23.46,45.24
50.7126,15.96,-23.04,45.96
50.7518,14.58,-23.04,46.14
50.7912,15.9,-24.18,45.84
50.8321,15.84,-24,46.02
50.8718,15.3,-23.64,46.44
50.9116,15.36,-23.7,45.72
50.9525,16.08,-23.64,46.74
50.9912,14.64,-24,45.42
51.0323,14.22,-23.1,46.32
51.0715,14.28,-23.16,45.72
51.1112,14.1,-23.34,45.66
51.1514,13.74,-23.58,46.26
51.1913,12.72,-24.36,46.38
51.233,12.84,-23.76,46.02
51.2716,11.94,-23.22,46.14
51.3122,12.36,-25.5,46.8
51.3511,11.76,-24.72,47.04
51.3918,11.16,-24.3,45.84
51.4314,11.22,-24.24,45.78
51.4715,11.04,-24.72,46.56
51.5111,12.66,-22.56,46.44
51.5519,12,-23.82,46.08
51.5915,11.76,-23.4,45.78
51.6309,11.64,-24.24,46.68
51.6717,11.28,-24.54,46.68
51.7106,10.86,-26.22,46.5
51.7561,11.16,-26.16,46.44
51.7911,11.22,-27,45.84
51.8311,11.16,-27.06,45.6
51.8724,10.32,-27.78,45.96
51.911,9.3,-28.74,45.66
51.9514,8.64,-27.54,43.92
51.9926,8.64,-28.08,44.64
52.0309,8.16,-29.4,44.58
52.0722,7.56,-30.66,43.08
52.1113,9.9,-32.64,40.56
52.151,11.64,-33.12,38.88
52.193,11.58,-34.26,38.46
52.2308,12.72,-34.5,39.3
52.2714,13.86,-34.92,37.74
52.3111,13.68,-36.06,36.72
52.352,15.36,-35.46,35.52
52.3914,14.88,-35.82,34.92
52.4312,14.46,-36.24,37.5
52.4716,15.36,-36.78,36.66
52.5113,15.48,-36,37.14
52.5522,15.78,-36.24,36.36
52.592,16.26,-37.08,35.52
52.6322,17.34,-36.78,35.28
52.6714,16.74,-36.36,34.68
52.7113,16.44,-37.26,34.26
52.7525,17.94,-37.26,32.82
52.7911,16.08,-37.56,32.58
52.8314,14.34,-38.82,33.3
52.8721,13.32,-39.9,33.48
52.9105,11.28,-39.18,33.12
52.9526,10.8,-40.92,33.18
52.9921,11.7,-40.98,32.82
53.0306,12.48,-42.72,29.46
53.0706,14.1,-43.98,26.4
53.1127,14.4,-44.4,25.56
53.1509,15,-44.28,23.88
53.1906,16.14,-43.44,23.88
53.2308,15.9,-44.52,24.84
53.2728,15.3,-45.18,26.4
53.3115,13.98,-43.38,27.42
53.352,15.48,-42.3,29.58
53.3922,18.96,-39.6,31.5
53.4313,23.16,-37.14,31.44
53.4707,28.38,-37.5,29.94
53.5104,32.4,-37.38,27.9
53.5509,35.1,-37.68,22.2
53.5908,34.74,-40.08,17.16
53.6313,33.48,-41.76,11.76
53.6706,32.28,-43.38,8.04
53.7108,28.56,-44.52,5.52
53.7505,25.86,-44.64,5.04
53.7905,25.68,-45.48,2.82
53.8311,24.66,-46.68,0.54
53.8734,22.74,-47.16,0.9
53.9111,21.12,-47.34,-0.54
53.951,18.36,-48.12,-2.04
53.9916,15.36,-49.02,-1.62
54.0345,14.4,-48.84,-2.28
54.0707,11.22,-49.5,-2.88
54.1106,11.16,-48.66,-4.2
54.1507,9.36,-49.56,-4.38
54.1913,8.7,-49.08,-5.7
54.2328,6.78,-48.78,-5.34
54.2721,7.26,-48.9,-4.86
54.3118,5.76,-48.54,-3.96
54.3518,5.4,-48.66,-3.96
54.3906,6.9,-48.48,-4.8
54.4307,6.24,-48.3,-5.7
54.4704,6.3,-48.18,-6.36
54.5111,5.4,-46.98,-7.38
54.5512,4.8,-47.22,-7.62
54.5959,4.2,-46.68,-8.76
54.631,4.08,-46.44,-10.56
54.674,2.46,-46.44,-12.42
54.7111,3.78,-45,-13.74
54.7512,3.3,-44.28,-15.6
54.7914,3.3,-43.74,-15.42
54.8316,2.58,-42.72,-16.8
54.8712,1.44,-41.58,-18.84
54.9132,0.48,-41.64,-19.14
54.9513,0.96,-40.74,-20.28
54.9911,0.12,-40.92,-21.42
55.0308,0,-39.48,-21.66
55.0702,-0.36,-39.24,-22.02
55.1104,-0.9,-37.86,-23.04
55.1504,-1.14,-38.52,-23.88
55.1905,-1.62,-37.74,-24.3
55.2304,-1.62,-36.42,-25.38
55.2706,-1.14,-35.88,-26.64
55.3108,-1.8,-35.16,-26.4
55.3503,-1.14,-35.04,-27.36
55.3912,-0.9,-33.96,-27.3
55.4307,-1.62,-32.58,-27.96
55.4705,-2.04,-32.88,-28.92
55.5111,-1.98,-31.98,-30
55.5506,-1.68,-31.68,-29.88
55.5919,-1.38,-31.08,-31.56
55.6308,-1.68,-30.06,-31.44
55.6712,-2.58,-30.3,-31.62
55.7103,-1.02,-30.3,-31.56
55.7506,-0.24,-30.24,-31.74
55.7905,-0.96,-29.22,-31.92
55.8305,-0.96,-29.4,-32.22
55.8704,-0.66,-29.7,-32.28
55.912,-1.32,-29.52,-32.88
55.9503,-2.52,-28.32,-32.1
55.9906,-2.4,-28.26,-33.24
56.0304,-3.06,-28.38,-32.28
56.0706,-4.32,-28.98,-31.92
56.1109,-5.4,-29.46,-31.98
56.1508,-6.6,-29.22,-31.62
56.1902,-4.68,-28.32,-32.28
56.2313,-3.3,-26.76,-33.72
56.2705,-4.62,-28.2,-32.1
56.3122,-4.02,-29.1,-31.5
56.3506,-4.86,-29.04,-31.5
56.3909,-3.96,-28.98,-31.26
56.4311,-4.44,-29.16,-31.14
56.4704,-5.58,-29.58,-30.3
56.5105,-5.1,-30.54,-30.3
56.5505,-3.96,-31.68,-30.3
56.5903,-4.02,-32.46,-29.76
56.6304,-4.08,-32.52,-29.88
56.6731,-4.68,-33.18,-29.58
56.7117,-3.72,-32.94,-28.2
56.7506,-2.22,-34.14,-27.24
56.7903,-1.38,-34.38,-27.24
56.8302,-2.28,-33.9,-27.42
56.8702,-3.78,-33.36,-27.48
56.9117,-3.06,-32.28,-28.26
56.9507,-4.2,-33.3,-28.02
56.9903,-4.56,-32.4,-28.5
57.031,-3.78,-33,-28.44
57.071,-4.5,-33.24,-28.56
57.1106,-4.44,-33.48,-27.18
57.1504,-3.84,-33.18,-26.52
57.1902,-3.84,-32.94,-27.78
57.2307,-3.6,-33.54,-27.78
57.2819,-3.72,-33.6,-26.7
57.3214,-3.12,-34.44,-27.24
57.3603,-2.58,-34.74,-26.52
57.4008,-1.62,-35.22,-26.64
57.442,-1.68,-34.8,-26.34
57.4808,-0.96,-35.1,-26.1
57.5207,-1.62,-35.16,-26.34
57.5613,-1.8,-35.58,-25.38
57.6009,-2.34,-34.38,-26.58
57.6408,-2.34,-34.86,-26.88
57.6818,-3.72,-35.1,-27
57.7207,-3.48,-34.08,-26.64
57.7609,-2.22,-34.86,-26.64
57.8017,-2.88,-35.04,-26.94
57.8404,-1.98,-35.04,-25.98
57.8806,-2.16,-35.4,-27.24
57.9221,-2.16,-36.54,-27.36
57.9605,-1.86,-35.94,-25.86
58,-1.74,-35.82,-26.04
58.0409,-2.34,-36,-26.7
58.0804,-2.16,-35.16,-26.52
58.1217,-1.62,-35.88,-26.7
58.1601,-2.58,-35.58,-26.94
58.2015,-2.58,-36.12,-26.16
58.2407,-2.58,-35.28,-27.12
58.2815,-2.34,-34.98,-27.24
58.3211,-3.42,-34.8,-27.9
58.3614,-3.18,-35.76,-27.72
58.4014,-3.3,-35.82,-28.02
58.4436,-2.28,-35.28,-28.38
58.4808,-2.76,-35.16,-28.08
58.5205,-2.76,-35.46,-27.48
58.5603,-1.74,-35.7,-28.26
58.6013,0.78,-36.18,-27.36
58.6399,2.1,-36.24,-27.9
58.6802,3.54,-36,-28.08
58.7208,4.26,-36.3,-27.54
58.7604,5.04,-36.42,-28.02
58.801,4.8,-35.46,-28.14
58.8446,3.66,-35.16,-28.5
58.8798,4.08,-36.06,-27.54
58.9199,4.32,-36,-27.06
58.962,4.44,-37.02,-27.78
59.0009,3.96,-36.36,-28.92
59.0399,2.28,-37.26,-29.4
59.0799,2.22,-37.38,-28.56
59.121,2.64,-39.54,-28.92
59.1609,0.84,-39.48,-27.96
59.2034,1.08,-40.44,-27.96
59.2406,0.24,-40.5,-27.12
59.2802,-0.12,-41.52,-25.8
59.3204,-2.16,-41.34,-25.26
59.3607,-3,-42.42,-24.54
59.4004,-2.76,-43.56,-23.22
59.441,-2.76,-44.88,-21.72
59.4802,-3,-44.7,-21.78
59.521,-2.28,-45.42,-19.8
59.5621,-3.84,-46.44,-19.32
59.5999,-4.8,-46.86,-18.48
59.6399,-5.82,-47.76,-17.34
59.6805,-5.28,-48.3,-16.62
59.7226,-5.46,-48.6,-14.64
59.7601,-6.84,-49.74,-14.94
59.8005,-8.22,-49.8,-12.96
59.8401,-9.72,-48.96,-11.64
59.8806,-12.3,-48.6,-10.44
59.9203,-12.66,-48.9,-10.14
59.9617,-12.3,-49.5,-8.64
60.0006,-11.88,-50.52,-8.46
60.0401,-9.66,-51.12,-7.44
60.0797,-4.08,-50.94,-6.9
60.1212,1.14,-51.66,-3.96
60.1611,5.46,-51.12,-2.04
60.1996,10.86,-51,0.42
60.2426,14.58,-49.38,3.6
60.2797,16.74,-48.24,9.24
60.3202,20.7,-47.46,13.14
60.3604,22.68,-45,19.62
60.3997,24.12,-42.84,28.14
60.4405,23.88,-38.76,33.9
60.4799,22.86,-36.18,37.38
60.5195,26.76,-36.24,35.52
60.561,28.02,-36.72,31.98
60.6009,28.74,-37.2,30.72
60.6405,26.1,-35.46,33.36
60.6801,24.42,-35.64,35.46
60.7214,22.74,-33.9,38.28
60.76,23.88,-33.78,39
60.7999,24.06,-33.66,39.06
60.8401,24.54,-33,39.84
60.8814,22.86,-32.76,39.78
60.9198,22.38,-32.46,40.26
60.9626,20.4,-31.56,40.56
60.9997,20.52,-31.08,40.62
61.0405,17.22,-30.06,43.32
61.0801,15.42,-30,44.34
61.1197,13.5,-28.56,45.84
61.161,11.76,-27.6,47.22
61.1999,10.62,-26.82,49.74
61.2453,8.28,-26.76,51
61.2802,5.64,-28.26,50.76
61.3209,3.66,-29.76,49.2
61.3601,1.92,-32.16,47.16
61.4003,0.6,-32.16,44.64
61.4413,0.42,-32.16,43.74
61.4808,0.3,-32.52,42.72
61.5202,0.96,-33.54,42
61.5597,2.04,-34.98,39.9
61.6002,1.68,-34.38,38.94
61.6402,2.34,-35.22,38.4
61.6804,3.06,-34.74,37.56
61.7196,2.16,-34.74,38.04
61.7601,2.88,-35.64,37.92
61.8007,2.16,-35.82,38.88
61.8398,3.12,-36.54,39.18
61.8799,2.22,-36,37.32
61.9201,2.22,-37.02,37.56
61.9602,1.86,-36.66,38.22
62.0008,0.78,-35.7,36.42
62.0401,0.24,-36.36,38.22
62.0796,1.74,-35.28,37.08
62.1204,0.84,-36.18,38.1
62.1598,1.2,-35.94,37.32
62.2007,0.78,-36.66,38.1
62.2408,0.84,-35.76,37.8
62.2802,-0.06,-36.6,38.22
62.3196,1.08,-36.42,37.14
62.3625,2.1,-37.38,37.92
62.4007,2.58,-36.96,37.8
62.4409,3.18,-36.66,37.38
62.4808,2.64,-37.14,37.5
62.5197,1.92,-37.26,37.44
62.5604,2.64,-37.26,38.28
62.6011,1.68,-36.12,37.62
62.64,0.9,-36.24,37.32
62.6802,1.86,-36.12,37.56
62.7202,1.32,-35.82,36.72
62.7603,1.26,-36.72,37.2
62.8001,1.56,-35.58,37.32
62.8414,1.98,-35.88,36.78
62.8822,1.8,-37.02,37.5
62.9191,2.16,-37.2,37.98
62.962,2.46,-36.48,37.44
62.9999,2.28,-36.3,37.68
63.0393,2.4,-36.78,38.04
63.0794,2.22,-36.24,37.32
63.1201,1.2,-36.24,37.26
63.1597,0.9,-35.88,36.66
63.2001,0.9,-36.3,37.5
63.2399,0.96,-36.12,36.72
63.2809,1.32,-36.18,37.14
63.3198,1.14,-35.34,37.08
63.3594,2.22,-35.34,36.84
63.4002,1.38,-36.18,36.96
63.4392,1.08,-36.06,37.5
63.4811,2.22,-36,37.32
63.5205,0.6,-36.12,37.56
63.5597,0.6,-36.18,37.02
63.6005,2.82,-36.48,37.44
63.6396,2.58,-36.9,37.92
63.6819,2.34,-36.48,37.62
63.7199,2.04,-36.54,37.32
63.7596,2.46,-36.9,37.56
63.7996,1.86,-37.74,37.5
63.8398,2.52,-36.3,37.26
63.8823,3.36,-36.84,37.68
63.9198,3.36,-37.02,37.68
63.9597,2.1,-37.32,37.2
64.0008,2.16,-36.48,36.48
64.04,1.26,-35.64,37.86
64.0795,1.5,-35.94,37.5
64.1195,3.9,-35.76,37.14
64.1594,3.42,-36,37.26
64.2002,2.1,-35.52,36.96
64.2396,4.8,-35.88,36.66
64.2792,4.68,-35.58,37.2
64.3195,4.2,-34.08,37.38
64.3596,4.74,-32.64,36.42
64.4032,5.4,-32.46,36.96
64.4391,7.2,-32.1,38.04
64.4796,7.26,-30.48,38.34
64.52,7.38,-29.52,40.8
64.5594,8.04,-28.44,41.7
64.6,9.06,-28.8,43.02
64.6399,7.32,-27.66,44.4
64.6799,9.6,-28.26,45.24
64.7193,11.04,-28.86,46.8
64.7594,13.44,-29.7,46.26
64.8011,13.68,-30.3,46.56
64.8401,13.86,-30.3,48.3
64.88,13.92,-30.06,49.26
64.9198,14.76,-30.42,50.04
64.9595,16.5,-30.24,49.86
65.0015,15.06,-30.18,49.44
65.0413,15.06,-30.06,46.56
65.0795,13.98,-28.86,44.1
65.1199,13.14,-27.3,40.98
65.1597,11.82,-26.16,38.94
65.1996,9.48,-22.62,36.78
65.2395,8.04,-20.22,36.72
65.2793,5.58,-18.18,38.88
65.3192,4.14,-16.38,42.6
65.3591,4.14,-14.76,45.78
65.3988,2.46,-13.92,47.4
65.4411,3.66,-12.72,50.1
65.4791,4.14,-12.9,51.06
65.5198,5.46,-12.66,52.86
65.5591,7.92,-13.2,53.22
65.5992,9.42,-13.14,51.66
65.6395,11.34,-11.22,49.92
65.6824,11.28,-10.08,49.74
65.719,13.26,-10.62,48.6
65.7597,15.9,-10.68,47.94
65.7991,17.28,-10.74,46.32
65.8393,19.26,-10.14,45.54
65.8789,21.72,-9.36,43.74
65.9222,22.56,-7.86,42.72
65.9592,22.74,-5.1,40.8
65.999,24.3,-3.36,37.86
66.039,27.72,-2.16,35.82
66.0794,29.88,-1.02,33.12
66.1213,31.98,2.34,30.84
66.1593,32.4,4.44,29.58
66.199,33.96,6.12,27.96
66.2392,34.5,8.76,26.76
66.2788,35.7,9.78,24.96
66.3189,35.64,12.66,24.24
66.3591,36.54,13.8,22.8
66.3992,37.62,15.06,22.44
66.4391,38.16,16.98,19.98
66.479,39.6,18.78,15.6
66.5207,40.32,19.62,13.68
66.5595,39.6,19.98,13.62
66.5986,39.36,20.22,10.44
66.6391,39.06,20.82,10.26
66.6792,38.4,20.7,10.02
66.7196,38.88,20.46,8.82
66.7593,38.76,21.12,9.48
66.7997,38.76,19.68,8.34
66.8399,39.54,20.4,7.38
66.8803,39.54,18.78,7.98
66.92,38.1,19.74,9.3
66.9601,37.02,20.58,9
67.0002,36.6,20.76,9.12
67.0397,36.78,20.7,10.08
67.0801,37.56,20.34,8.94
67.1191,37.56,20.1,8.76
67.1607,37.74,19.08,8.4
67.1992,37.38,18.42,7.62
67.2394,37.2,19.26,7.44
67.2791,38.04,18.72,7.32
67.32,37.44,18,6.72
67.3587,37.14,18.12,7.44
67.3993,37.8,17.1,8.04
67.4422,37.86,17.04,8.58
67.4789,37.98,17.04,8.22
67.5188,37.74,17.94,7.02
67.5598,36.78,17.4,8.4
67.5988,36.3,18.9,8.22
67.6401,35.64,19.62,8.1
67.6819,35.58,18.66,9.06
67.7204,34.2,19.74,8.88
67.759,34.2,20.58,9.18
67.7989,33.84,21.72,9.18
67.8388,32.28,21.84,9.66
67.8789,32.88,20.64,10.32
67.9192,33.6,21.9,11.4
67.9587,31.74,21.24,9.3
67.9987,31.74,20.64,10.5
68.0388,31.74,20.4,10.98
68.0787,32.04,20.16,10.14
68.1191,32.04,20.1,10.26
68.1586,30.9,20.94,10.62
68.1992,30.18,21,11.16
68.2387,29.88,20.7,10.14
68.2802,29.4,21.72,10.38
68.3198,27.6,22.2,10.92
68.3596,26.28,23.1,10.92
68.4006,26.58,22.86,12.48
68.4438,26.46,22.56,11.82
68.4791,26.46,20.82,11.1
68.519,26.82,20.34,10.44
68.5598,26.46,19.74,9.54
68.5992,28.02,18.3,7.92
68.6387,28.62,18.78,6.3
68.6794,28.56,17.7,5.28
68.7188,28.32,16.56,5.7
68.7598,27.78,16.92,4.98
68.7994,27.24,15.9,4.44
68.8388,25.98,17.16,3.12
68.8791,24.9,18.12,3
68.9201,23.4,19.56,2.28
68.9628,23.28,19.02,2.1
68.9998,21.12,19.26,1.08
69.0389,21.78,20.4,1.2
69.0794,20.52,19.32,-0.18
69.1185,21.06,19.14,-1.92
69.1588,20.22,18.06,-3.66
69.1993,21.54,16.74,-4.74
69.2383,22.26,16.44,-6.72
69.2799,21,15.12,-8.16
69.3196,22.92,13.98,-8.88
69.3601,23.1,12.78,-8.52
69.399,24.42,13.2,-9.6
69.4396,24,13.02,-9.72
69.4808,24.3,13.08,-9.96
69.5187,24,13.38,-9.9
69.5585,23.76,14.58,-9.72
69.6022,24.18,16.02,-7.68
69.6393,22.26,17.4,-5.64
69.6791,20.34,20.04,-4.98
69.7209,18.9,21,-3.12
69.7599,18.12,22.74,-1.8
69.7989,17.64,23.52,-0.6
69.8404,17.76,24.06,1.32
69.8784,18.3,23.58,1.08
69.9198,20.46,22.86,1.92
69.9608,21.54,21.6,1.8
69.9986,22.98,20.88,1.38
70.0386,23.76,19.2,-0.9
70.0791,25.26,18.54,-1.5
70.1189,25.2,18.36,-3.12
70.1587,25.98,17.22,-4.02
70.1985,25.44,16.92,-6.18
70.2395,25.68,16.14,-7.38
70.279,24.06,16.92,-9.36
70.3201,24.54,17.28,-9.78
70.3591,22.8,18.18,-11.16
70.3993,21.48,18.9,-12.78
70.4391,21.12,20.58,-12.72
70.4795,20.04,20.34,-14.4
70.519,18.48,20.94,-14.94
70.5597,18.54,21.54,-15.72
70.5996,17.04,22.68,-17.28
70.6391,17.64,22.98,-16.92
70.6792,17.52,24,-17.76
70.7187,17.1,22.56,-17.94
70.7587,19.02,22.38,-18.72
70.7991,21.3,22.62,-18.24
70.8387,21.54,22.2,-18.42
70.8784,21.66,20.88,-18.84
70.9186,22.26,20.58,-19.08
70.9585,23.16,20.22,-19.2
70.9985,21.54,21.18,-20.1
71.0383,20.88,22.92,-21.3
71.0789,19.56,23.4,-21.18
71.1223,19.02,24.12,-22.68
71.1584,17.1,23.52,-22.38
71.1988,16.38,24.9,-23.76
71.2384,14.58,25.32,-25.14
71.2785,13.32,25.62,-25.26
71.3189,11.16,27.36,-24.06
71.3591,10.38,27.6,-23.94
71.3997,10.74,29.34,-22.2
71.4395,10.86,29.22,-23.58
71.4791,10.62,28.02,-24.36
71.5183,11.34,27.18,-26.04
71.5589,11.52,26.28,-26.34
71.6014,13.38,24.12,-28.44
71.6389,14.28,22.86,-28.68
71.6789,13.8,21.24,-30.36
71.7191,14.1,20.4,-30.3
71.7588,13.56,19.74,-31.74
71.7985,13.26,17.4,-32.28
71.8427,11.1,17.7,-33.3
71.8785,10.32,16.92,-34.5
71.9188,11.16,17.52,-34.8
71.9592,8.64,16.98,-33.96
71.9998,8.58,16.14,-34.08
72.0389,7.56,17.28,-34.62
72.0792,6.54,15.96,-35.1
72.1206,4.8,16.26,-35.7
72.159,2.28,15.42,-36.24
72.1983,1.2,13.14,-37.56
72.24,-0.9,12.72,-37.14
72.2834,-3.6,14.28,-37.44
72.3192,-4.32,14.82,-37.74
72.3591,-4.02,14.46,-37.92
72.3993,-4.74,13.26,-36.84
72.4387,-6.42,12.12,-38.58
72.4786,-7.14,11.7,-38.16
72.5203,-9.54,10.5,-38.52
72.559,-10.56,10.02,-38.76
72.5982,-11.58,10.68,-39.18
72.6399,-10.8,9.66,-38.94
72.6787,-10.44,9.54,-39.12
72.7199,-12.24,10.92,-39.24
72.7591,-11.28,12.84,-38.94
72.7992,-10.14,13.5,-38.46
72.8384,-10.14,12.96,-38.94
72.8784,-9.3,12.6,-39.3
72.9189,-9,12.96,-39.6
72.959,-9.24,12.9,-39.36
